freq,cittadinanza,classe_eta,itter107,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
A,ITL,Y15-34,IT,2,FOR,99,2023,2360.954,2023
A,ITL,Y15-34,IT,2,FOR,99,2024,2332.738,2024
A,ITL,Y15-34,IT,9,FOR,99,2018,5427.518,2018
A,ITL,Y15-34,IT,9,FOR,99,2019,5383.834,2019
A,ITL,Y15-34,IT,9,FOR,99,2020,5081.101,2020
A,ITL,Y15-34,IT,9,FOR,99,2021,5242.337,2021
A,ITL,Y15-34,IT,9,FOR,99,2022,5350.257,2022
A,ITL,Y15-34,IT,9,FOR,99,2023,5459.26,2023
A,ITL,Y15-34,IT,9,FOR,99,2024,5376.706,2024
A,ITL,Y15-64,IT,1,FOR,99,2018,12796.734,2018
A,ITL,Y15-64,IT,1,FOR,99,2019,12689.906,2019
A,ITL,Y15-64,IT,1,FOR,99,2020,12309.717,2020
A,ITL,Y15-64,IT,1,FOR,99,2021,12308.999,2021
A,ITL,Y15-64,IT,1,FOR,99,2022,12377.163,2022
A,ITL,Y15-64,IT,1,FOR,99,2023,12571.2,2023
A,ITL,Y15-64,IT,1,FOR,99,2024,12516.238,2024
A,ITL,Y15-64,IT,2,FOR,99,2018,9553.329,2018
A,ITL,Y15-64,IT,2,FOR,99,2019,9563.892,2019
A,ITL,Y15-64,IT,2,FOR,99,2020,9201.054,2020
A,ITL,Y15-64,IT,2,FOR,99,2021,9305.17,2021
A,ITL,Y15-64,IT,2,FOR,99,2022,9395.26,2022
A,ITL,Y15-64,IT,2,FOR,99,2023,9577.726,2023
A,ITL,Y15-64,IT,2,FOR,99,2024,9552.788,2024
A,ITL,Y15-64,IT,9,FOR,99,2018,22350.064,2018
A,ITL,Y15-64,IT,9,FOR,99,2019,22253.798,2019
A,ITL,Y15-64,IT,9,FOR,99,2020,21510.771,2020
A,ITL,Y15-64,IT,9,FOR,99,2021,21614.168,2021
A,ITL,Y15-64,IT,9,FOR,99,2022,21772.423,2022
A,ITL,Y15-64,IT,9,FOR,99,2023,22148.926,2023
A,ITL,Y15-64,IT,9,FOR,99,2024,22069.026,2024
A,ITL,Y15-89,IT,1,FOR,11,2018,2426.059,2018
A,ITL,Y15-89,IT,1,FOR,11,2019,2463.87,2019
A,ITL,Y15-89,IT,1,FOR,11,2020,2452.452,2020
A,ITL,Y15-89,IT,1,FOR,11,2021,2454.866,2021
A,ITL,Y15-89,IT,1,FOR,11,2022,2462.076,2022
A,ITL,Y15-89,IT,1,FOR,11,2023,2654.953,2023
A,ITL,Y15-89,IT,1,FOR,11,2024,2726.81,2024
A,ITL,Y15-89,IT,1,FOR,13,2018,4604.949,2018
A,ITL,Y15-89,IT,1,FOR,13,2019,4487.512,2019
A,ITL,Y15-89,IT,1,FOR,13,2020,4306.916,2020
A,ITL,Y15-89,IT,1,FOR,13,2021,4349.274,2021
A,ITL,Y15-89,IT,1,FOR,13,2022,4326.7,2022
A,ITL,Y15-89,IT,1,FOR,13,2023,4097.072,2023
A,ITL,Y15-89,IT,1,FOR,13,2024,3928.952,2024
A,ITL,Y15-89,IT,1,FOR,7,2018,6204.234,2018
A,ITL,Y15-89,IT,1,FOR,7,2019,6194.291,2019
A,ITL,Y15-89,IT,1,FOR,7,2020,5991.874,2020
A,ITL,Y15-89,IT,1,FOR,7,2021,5987.851,2021
A,ITL,Y15-89,IT,1,FOR,7,2022,6052.066,2022
A,ITL,Y15-89,IT,1,FOR,7,2023,6304.777,2023
A,ITL,Y15-89,IT,1,FOR,7,2024,6356.582,2024
A,ITL,Y15-89,IT,1,FOR,99,2018,13235.242,2018
A,ITL,Y15-89,IT,1,FOR,99,2019,13145.673,2019
A,ITL,Y15-89,IT,1,FOR,99,2020,12751.242,2020
A,ITL,Y15-89,IT,1,FOR,99,2021,12791.991,2021
A,ITL,Y15-89,IT,1,FOR,99,2022,12840.842,2022
A,ITL,Y15-89,IT,1,FOR,99,2023,13056.802,2023
A,ITL,Y15-89,IT,1,FOR,99,2024,13012.344,2024
A,ITL,Y15-89,IT,2,FOR,11,2018,2910.547,2018
A,ITL,Y15-89,IT,2,FOR,11,2019,2976.046,2019
A,ITL,Y15-89,IT,2,FOR,11,2020,2971.878,2020
A,ITL,Y15-89,IT,2,FOR,11,2021,3040.86,2021
A,ITL,Y15-89,IT,2,FOR,11,2022,3082.983,2022
A,ITL,Y15-89,IT,2,FOR,11,2023,3265.599,2023
A,ITL,Y15-89,IT,2,FOR,11,2024,3376.192,2024
A,ITL,Y15-89,IT,2,FOR,13,2018,2272.738,2018
A,ITL,Y15-89,IT,2,FOR,13,2019,2187.992,2019
A,ITL,Y15-89,IT,2,FOR,13,2020,2034.805,2020
A,ITL,Y15-89,IT,2,FOR,13,2021,2078.725,2021
A,ITL,Y15-89,IT,2,FOR,13,2022,2067.748,2022
A,ITL,Y15-89,IT,2,FOR,13,2023,1947.471,2023
A,ITL,Y15-89,IT,2,FOR,13,2024,1825.129,2024
A,ITL,Y15-89,IT,2,FOR,7,2018,4532.617,2018
A,ITL,Y15-89,IT,2,FOR,7,2019,4579.665,2019
A,ITL,Y15-89,IT,2,FOR,7,2020,4385.645,2020
A,ITL,Y15-89,IT,2,FOR,7,2021,4373.454,2021
A,ITL,Y15-89,IT,2,FOR,7,2022,4437.168,2022
A,ITL,Y15-89,IT,2,FOR,7,2023,4579.837,2023
A,ITL,Y15-89,IT,2,FOR,7,2024,4585.062,2024
A,ITL,Y15-89,IT,2,FOR,99,2018,9715.902,2018
A,ITL,Y15-89,IT,2,FOR,99,2019,9743.703,2019
A,ITL,Y15-89,IT,2,FOR,99,2020,9392.329,2020
A,ITL,Y15-89,IT,2,FOR,99,2021,9493.039,2021
A,ITL,Y15-89,IT,2,FOR,99,2022,9587.899,2022
A,ITL,Y15-89,IT,2,FOR,99,2023,9792.908,2023
A,ITL,Y15-89,IT,2,FOR,99,2024,9786.383,2024
A,ITL,Y15-89,IT,9,FOR,11,2018,5336.607,2018
A,ITL,Y15-89,IT,9,FOR,11,2019,5439.916,2019
A,ITL,Y15-89,IT,9,FOR,11,2020,5424.33,2020
A,ITL,Y15-89,IT,9,FOR,11,2021,5495.726,2021
A,ITL,Y15-89,IT,9,FOR,11,2022,5545.059,2022
A,ITL,Y15-89,IT,9,FOR,11,2023,5920.552,2023
A,ITL,Y15-89,IT,9,FOR,11,2024,6103.002,2024
A,ITL,Y15-89,IT,9,FOR,13,2018,6877.688,2018
A,ITL,Y15-89,IT,9,FOR,13,2019,6675.503,2019
A,ITL,Y15-89,IT,9,FOR,13,2020,6341.721,2020
A,ITL,Y15-89,IT,9,FOR,13,2021,6427.999,2021
A,ITL,Y15-89,IT,9,FOR,13,2022,6394.448,2022
A,ITL,Y15-89,IT,9,FOR,13,2023,6044.544,2023
A,ITL,Y15-89,IT,9,FOR,13,2024,5754.082,2024
A,ITL,Y15-89,IT,9,FOR,7,2018,10736.85,2018
A,ITL,Y15-89,IT,9,FOR,7,2019,10773.956,2019
A,ITL,Y15-89,IT,9,FOR,7,2020,10377.519,2020
A,ITL,Y15-89,IT,9,FOR,7,2021,10361.305,2021
A,ITL,Y15-89,IT,9,FOR,7,2022,10489.235,2022
A,ITL,Y15-89,IT,9,FOR,7,2023,10884.614,2023
A,ITL,Y15-89,IT,9,FOR,7,2024,10941.644,2024
A,ITL,Y15-89,IT,9,FOR,99,2018,22951.144,2018
A,ITL,Y15-89,IT,9,FOR,99,2019,22889.376,2019
A,ITL,Y15-89,IT,9,FOR,99,2020,22143.571,2020
A,ITL,Y15-89,IT,9,FOR,99,2021,22285.03,2021
A,ITL,Y15-89,IT,9,FOR,99,2022,22428.742,2022
A,ITL,Y15-89,IT,9,FOR,99,2023,22849.709,2023
A,ITL,Y15-89,IT,9,FOR,99,2024,22798.727,2024
A,ITL,Y15-89,ITC,1,FOR,99,2018,3601.608,2018
A,ITL,Y15-89,ITC,1,FOR,99,2019,3588.991,2019
A,ITL,Y15-89,ITC,1,FOR,99,2020,3478.155,2020
A,ITL,Y15-89,ITC,1,FOR,99,2021,3491.4,2021
A,ITL,Y15-89,ITC,1,FOR,99,2022,3527.43,2022
A,ITL,Y15-89,ITC,1,FOR,99,2023,3544.647,2023
A,ITL,Y15-89,ITC,1,FOR,99,2024,3537.106,2024
A,ITL,Y15-89,ITC,2,FOR,99,2018,2856.819,2018
A,ITL,Y15-89,ITC,2,FOR,99,2019,2892.02,2019
A,ITL,Y15-89,ITC,2,FOR,99,2020,2815.638,2020
A,ITL,Y15-89,ITC,2,FOR,99,2021,2836.058,2021
A,ITL,Y15-89,ITC,2,FOR,99,2022,2843.495,2022
A,ITL,Y15-89,ITC,2,FOR,99,2023,2868.297,2023
A,ITL,Y15-89,ITC,2,FOR,99,2024,2894.373,2024
A,ITL,Y15-89,ITC,9,FOR,11,2018,1565.809,2018
A,ITL,Y15-89,ITC,9,FOR,11,2019,1569.453,2019
A,ITL,Y15-89,ITC,9,FOR,11,2020,1566.692,2020
A,ITL,Y15-89,ITC,9,FOR,11,2021,1574.477,2021
A,ITL,Y15-89,ITC,9,FOR,11,2022,1583.943,2022
A,ITL,Y15-89,ITC,9,FOR,11,2023,1697.364,2023
A,ITL,Y15-89,ITC,9,FOR,11,2024,1742.087,2024
A,ITL,Y15-89,ITC,9,FOR,13,2018,1814.617,2018
A,ITL,Y15-89,ITC,9,FOR,13,2019,1812.34,2019
A,ITL,Y15-89,ITC,9,FOR,13,2020,1708.145,2020
A,ITL,Y15-89,ITC,9,FOR,13,2021,1744.943,2021
A,ITL,Y15-89,ITC,9,FOR,13,2022,1730.062,2022
A,ITL,Y15-89,ITC,9,FOR,13,2023,1569.446,2023
A,ITL,Y15-89,ITC,9,FOR,13,2024,1499.681,2024
A,ITL,Y15-89,ITC,9,FOR,7,2018,3078.001,2018
A,ITL,Y15-89,ITC,9,FOR,7,2019,3099.218,2019
A,ITL,Y15-89,ITC,9,FOR,7,2020,3018.956,2020
A,ITL,Y15-89,ITC,9,FOR,7,2021,3008.038,2021
A,ITL,Y15-89,ITC,9,FOR,7,2022,3056.92,2022
A,ITL,Y15-89,ITC,9,FOR,7,2023,3146.133,2023
A,ITL,Y15-89,ITC,9,FOR,7,2024,3189.711,2024
A,ITL,Y15-89,ITC,9,FOR,99,2018,6458.427,2018
A,ITL,Y15-89,ITC,9,FOR,99,2019,6481.011,2019
A,ITL,Y15-89,ITC,9,FOR,99,2020,6293.793,2020
A,ITL,Y15-89,ITC,9,FOR,99,2021,6327.458,2021
A,ITL,Y15-89,ITC,9,FOR,99,2022,6370.925,2022
A,ITL,Y15-89,ITC,9,FOR,99,2023,6412.944,2023
A,ITL,Y15-89,ITC,9,FOR,99,2024,6431.479,2024
A,ITL,Y15-89,ITCD,1,FOR,99,2018,6269.586,2018
A,ITL,Y15-89,ITCD,1,FOR,99,2019,6253.056,2019
A,ITL,Y15-89,ITCD,1,FOR,99,2020,6087.201,2020
A,ITL,Y15-89,ITCD,1,FOR,99,2021,6078.319,2021
A,ITL,Y15-89,ITCD,1,FOR,99,2022,6132.006,2022
A,ITL,Y15-89,ITCD,1,FOR,99,2023,6206.024,2023
A,ITL,Y15-89,ITCD,1,FOR,99,2024,6175.573,2024
A,ITL,Y15-89,ITCD,2,FOR,99,2018,4978.767,2018
A,ITL,Y15-89,ITCD,2,FOR,99,2019,5033.148,2019
A,ITL,Y15-89,ITCD,2,FOR,99,2020,4896.165,2020
A,ITL,Y15-89,ITCD,2,FOR,99,2021,4920.382,2021
A,ITL,Y15-89,ITCD,2,FOR,99,2022,4954.595,2022
A,ITL,Y15-89,ITCD,2,FOR,99,2023,5042.126,2023
A,ITL,Y15-89,ITCD,2,FOR,99,2024,5044.884,2024
A,ITL,Y15-89,ITCD,9,FOR,11,2018,2668.78,2018
A,ITL,Y15-89,ITCD,9,FOR,11,2019,2703.667,2019
A,ITL,Y15-89,ITCD,9,FOR,11,2020,2707.106,2020
A,ITL,Y15-89,ITCD,9,FOR,11,2021,2730.972,2021
A,ITL,Y15-89,ITCD,9,FOR,11,2022,2732.305,2022
A,ITL,Y15-89,ITCD,9,FOR,11,2023,2901.135,2023
A,ITL,Y15-89,ITCD,9,FOR,11,2024,3000.548,2024
A,ITL,Y15-89,ITCD,9,FOR,13,2018,3110.486,2018
A,ITL,Y15-89,ITCD,9,FOR,13,2019,3076.2,2019
A,ITL,Y15-89,ITCD,9,FOR,13,2020,2937.096,2020
A,ITL,Y15-89,ITCD,9,FOR,13,2021,2978.891,2021
A,ITL,Y15-89,ITCD,9,FOR,13,2022,2967.002,2022
A,ITL,Y15-89,ITCD,9,FOR,13,2023,2753.227,2023
A,ITL,Y15-89,ITCD,9,FOR,13,2024,2610.94,2024
A,ITL,Y15-89,ITCD,9,FOR,7,2018,5469.086,2018
A,ITL,Y15-89,ITCD,9,FOR,7,2019,5506.336,2019
A,ITL,Y15-89,ITCD,9,FOR,7,2020,5339.165,2020
A,ITL,Y15-89,ITCD,9,FOR,7,2021,5288.838,2021
A,ITL,Y15-89,ITCD,9,FOR,7,2022,5387.294,2022
A,ITL,Y15-89,ITCD,9,FOR,7,2023,5593.788,2023
A,ITL,Y15-89,ITCD,9,FOR,7,2024,5608.968,2024
A,ITL,Y15-89,ITCD,9,FOR,99,2018,11248.352,2018
A,ITL,Y15-89,ITCD,9,FOR,99,2019,11286.203,2019
A,ITL,Y15-89,ITCD,9,FOR,99,2020,10983.367,2020
A,ITL,Y15-89,ITCD,9,FOR,99,2021,10998.701,2021
A,ITL,Y15-89,ITCD,9,FOR,99,2022,11086.601,2022
A,ITL,Y15-89,ITCD,9,FOR,99,2023,11248.149,2023
A,ITL,Y15-89,ITCD,9,FOR,99,2024,11220.457,2024
A,ITL,Y15-89,ITD,1,FOR,99,2018,2667.978,2018
A,ITL,Y15-89,ITD,1,FOR,99,2019,2664.065,2019
A,ITL,Y15-89,ITD,1,FOR,99,2020,2609.046,2020
A,ITL,Y15-89,ITD,1,FOR,99,2021,2586.919,2021
A,ITL,Y15-89,ITD,1,FOR,99,2022,2604.576,2022
A,ITL,Y15-89,ITD,1,FOR,99,2023,2661.377,2023
A,ITL,Y15-89,ITD,1,FOR,99,2024,2638.467,2024
A,ITL,Y15-89,ITD,2,FOR,99,2018,2121.947,2018
A,ITL,Y15-89,ITD,2,FOR,99,2019,2141.128,2019
A,ITL,Y15-89,ITD,2,FOR,99,2020,2080.527,2020
A,ITL,Y15-89,ITD,2,FOR,99,2021,2084.324,2021
A,ITL,Y15-89,ITD,2,FOR,99,2022,2111.1,2022
A,ITL,Y15-89,ITD,2,FOR,99,2023,2173.829,2023
A,ITL,Y15-89,ITD,2,FOR,99,2024,2150.511,2024
A,ITL,Y15-89,ITD,9,FOR,11,2018,1102.971,2018
A,ITL,Y15-89,ITD,9,FOR,11,2019,1134.214,2019
A,ITL,Y15-89,ITD,9,FOR,11,2020,1140.414,2020
A,ITL,Y15-89,ITD,9,FOR,11,2021,1156.495,2021
A,ITL,Y15-89,ITD,9,FOR,11,2022,1148.361,2022
A,ITL,Y15-89,ITD,9,FOR,11,2023,1203.771,2023
A,ITL,Y15-89,ITD,9,FOR,11,2024,1258.461,2024
A,ITL,Y15-89,ITD,9,FOR,13,2018,1295.869,2018
A,ITL,Y15-89,ITD,9,FOR,13,2019,1263.861,2019
A,ITL,Y15-89,ITD,9,FOR,13,2020,1228.951,2020
A,ITL,Y15-89,ITD,9,FOR,13,2021,1233.948,2021
A,ITL,Y15-89,ITD,9,FOR,13,2022,1236.94,2022
A,ITL,Y15-89,ITD,9,FOR,13,2023,1183.781,2023
A,ITL,Y15-89,ITD,9,FOR,13,2024,1111.259,2024
A,ITL,Y15-89,ITD,9,FOR,7,2018,2391.085,2018
A,ITL,Y15-89,ITD,9,FOR,7,2019,2407.118,2019
A,ITL,Y15-89,ITD,9,FOR,7,2020,2320.209,2020
A,ITL,Y15-89,ITD,9,FOR,7,2021,2280.8,2021
A,ITL,Y15-89,ITD,9,FOR,7,2022,2330.374,2022
A,ITL,Y15-89,ITD,9,FOR,7,2023,2447.655,2023
A,ITL,Y15-89,ITD,9,FOR,7,2024,2419.258,2024
A,ITL,Y15-89,ITD,9,FOR,99,2018,4789.925,2018
A,ITL,Y15-89,ITD,9,FOR,99,2019,4805.193,2019
A,ITL,Y15-89,ITD,9,FOR,99,2020,4689.573,2020
A,ITL,Y15-89,ITD,9,FOR,99,2021,4671.243,2021
A,ITL,Y15-89,ITD,9,FOR,99,2022,4715.676,2022
A,ITL,Y15-89,ITD,9,FOR,99,2023,4835.206,2023
A,ITL,Y15-89,ITD,9,FOR,99,2024,4788.978,2024
A,ITL,Y15-89,ITE,1,FOR,99,2018,2603.819,2018
A,ITL,Y15-89,ITE,1,FOR,99,2019,2573.091,2019
A,ITL,Y15-89,ITE,1,FOR,99,2020,2519.448,2020
A,ITL,Y15-89,ITE,1,FOR,99,2021,2532.068,2021
A,ITL,Y15-89,ITE,1,FOR,99,2022,2531.794,2022
A,ITL,Y15-89,ITE,1,FOR,99,2023,2573.796,2023
A,ITL,Y15-89,ITE,1,FOR,99,2024,2584.333,2024
A,ITL,Y15-89,ITE,2,FOR,99,2018,2083.665,2018
A,ITL,Y15-89,ITE,2,FOR,99,2019,2078.829,2019
A,ITL,Y15-89,ITE,2,FOR,99,2020,2021.089,2020
A,ITL,Y15-89,ITE,2,FOR,99,2021,2034.983,2021
A,ITL,Y15-89,ITE,2,FOR,99,2022,2080.636,2022
A,ITL,Y15-89,ITE,2,FOR,99,2023,2097.649,2023
A,ITL,Y15-89,ITE,2,FOR,99,2024,2107.109,2024
A,ITL,Y15-89,ITE,9,FOR,11,2018,1281.828,2018
A,ITL,Y15-89,ITE,9,FOR,11,2019,1311.081,2019
A,ITL,Y15-89,ITE,9,FOR,11,2020,1291.58,2020
A,ITL,Y15-89,ITE,9,FOR,11,2021,1300.261,2021
A,ITL,Y15-89,ITE,9,FOR,11,2022,1327.486,2022
A,ITL,Y15-89,ITE,9,FOR,11,2023,1405.094,2023
A,ITL,Y15-89,ITE,9,FOR,11,2024,1421.296,2024
A,ITL,Y15-89,ITE,9,FOR,13,2018,1197.843,2018
A,ITL,Y15-89,ITE,9,FOR,13,2019,1145.041,2019
A,ITL,Y15-89,ITE,9,FOR,13,2020,1092.452,2020
A,ITL,Y15-89,ITE,9,FOR,13,2021,1100.854,2021
A,ITL,Y15-89,ITE,9,FOR,13,2022,1106.639,2022
A,ITL,Y15-89,ITE,9,FOR,13,2023,1055.554,2023
A,ITL,Y15-89,ITE,9,FOR,13,2024,1017.39,2024
A,ITL,Y15-89,ITE,9,FOR,7,2018,2207.813,2018
A,ITL,Y15-89,ITE,9,FOR,7,2019,2195.798,2019
A,ITL,Y15-89,ITE,9,FOR,7,2020,2156.505,2020
A,ITL,Y15-89,ITE,9,FOR,7,2021,2165.935,2021
A,ITL,Y15-89,ITE,9,FOR,7,2022,2178.304,2022
A,ITL,Y15-89,ITE,9,FOR,7,2023,2210.798,2023
A,ITL,Y15-89,ITE,9,FOR,7,2024,2252.756,2024
A,ITL,Y15-89,ITE,9,FOR,99,2018,4687.484,2018
A,ITL,Y15-89,ITE,9,FOR,99,2019,4651.921,2019
A,ITL,Y15-89,ITE,9,FOR,99,2020,4540.537,2020
A,ITL,Y15-89,ITE,9,FOR,99,2021,4567.051,2021
A,ITL,Y15-89,ITE,9,FOR,99,2022,4612.43,2022
A,ITL,Y15-89,ITE,9,FOR,99,2023,4671.445,2023
A,ITL,Y15-89,ITE,9,FOR,99,2024,4691.442,2024
A,ITL,Y15-89,ITFG,1,FOR,99,2018,4361.837,2018
A,ITL,Y15-89,ITFG,1,FOR,99,2019,4319.526,2019
A,ITL,Y15-89,ITFG,1,FOR,99,2020,4144.593,2020
A,ITL,Y15-89,ITFG,1,FOR,99,2021,4181.604,2021
A,ITL,Y15-89,ITFG,1,FOR,99,2022,4177.042,2022
A,ITL,Y15-89,ITFG,1,FOR,99,2023,4276.982,2023
A,ITL,Y15-89,ITFG,1,FOR,99,2024,4252.438,2024
A,ITL,Y15-89,ITFG,2,FOR,99,2018,2653.471,2018
A,ITL,Y15-89,ITFG,2,FOR,99,2019,2631.726,2019
A,ITL,Y15-89,ITFG,2,FOR,99,2020,2475.074,2020
A,ITL,Y15-89,ITFG,2,FOR,99,2021,2537.674,2021
A,ITL,Y15-89,ITFG,2,FOR,99,2022,2552.669,2022
A,ITL,Y15-89,ITFG,2,FOR,99,2023,2653.133,2023
A,ITL,Y15-89,ITFG,2,FOR,99,2024,2634.39,2024
A,ITL,Y15-89,ITFG,9,FOR,11,2018,1385.998,2018
A,ITL,Y15-89,ITFG,9,FOR,11,2019,1425.167,2019
A,ITL,Y15-89,ITFG,9,FOR,11,2020,1425.644,2020
A,ITL,Y15-89,ITFG,9,FOR,11,2021,1464.493,2021
A,ITL,Y15-89,ITFG,9,FOR,11,2022,1485.267,2022
A,ITL,Y15-89,ITFG,9,FOR,11,2023,1614.323,2023
A,ITL,Y15-89,ITFG,9,FOR,11,2024,1681.158,2024
A,ITL,Y15-89,ITFG,9,FOR,13,2018,2569.358,2018
A,ITL,Y15-89,ITFG,9,FOR,13,2019,2454.262,2019
A,ITL,Y15-89,ITFG,9,FOR,13,2020,2312.173,2020
A,ITL,Y15-89,ITFG,9,FOR,13,2021,2348.253,2021
A,ITL,Y15-89,ITFG,9,FOR,13,2022,2320.808,2022
A,ITL,Y15-89,ITFG,9,FOR,13,2023,2235.763,2023
A,ITL,Y15-89,ITFG,9,FOR,13,2024,2125.751,2024
A,ITL,Y15-89,ITFG,9,FOR,7,2018,3059.952,2018
A,ITL,Y15-89,ITFG,9,FOR,7,2019,3071.822,2019
A,ITL,Y15-89,ITFG,9,FOR,7,2020,2881.85,2020
A,ITL,Y15-89,ITFG,9,FOR,7,2021,2906.532,2021
A,ITL,Y15-89,ITFG,9,FOR,7,2022,2923.636,2022
A,ITL,Y15-89,ITFG,9,FOR,7,2023,3080.028,2023
A,ITL,Y15-89,ITFG,9,FOR,7,2024,3079.919,2024
A,ITL,Y15-89,ITFG,9,FOR,99,2018,7015.308,2018
A,ITL,Y15-89,ITFG,9,FOR,99,2019,6951.251,2019
A,ITL,Y15-89,ITFG,9,FOR,99,2020,6619.667,2020
A,ITL,Y15-89,ITFG,9,FOR,99,2021,6719.278,2021
A,ITL,Y15-89,ITFG,9,FOR,99,2022,6729.711,2022
A,ITL,Y15-89,ITFG,9,FOR,99,2023,6930.115,2023
A,ITL,Y15-89,ITFG,9,FOR,99,2024,6886.828,2024
A,ITL,Y35-49,IT,1,FOR,99,2018,5179.685,2018
A,ITL,Y35-49,IT,1,FOR,99,2019,5059.438,2019
A,ITL,Y35-49,IT,1,FOR,99,2020,4836.649,2020
A,ITL,Y35-49,IT,1,FOR,99,2021,4709.606,2021
A,ITL,Y35-49,IT,1,FOR,99,2022,4632.051,2022
A,ITL,Y35-49,IT,1,FOR,99,2023,4567.925,2023
A,ITL,Y35-49,IT,1,FOR,99,2024,4500.84,2024
A,ITL,Y35-49,IT,2,FOR,99,2018,4017.703,2018
A,ITL,Y35-49,IT,2,FOR,99,2019,3924.369,2019
A,ITL,Y35-49,IT,2,FOR,99,2020,3738.717,2020
A,ITL,Y35-49,IT,2,FOR,99,2021,3713.067,2021
A,ITL,Y35-49,IT,2,FOR,99,2022,3657.073,2022
A,ITL,Y35-49,IT,2,FOR,99,2023,3630.164,2023
A,ITL,Y35-49,IT,2,FOR,99,2024,3583.181,2024
A,ITL,Y35-49,IT,9,FOR,99,2018,9197.388,2018
A,ITL,Y35-49,IT,9,FOR,99,2019,8983.807,2019
A,ITL,Y35-49,IT,9,FOR,99,2020,8575.366,2020
A,ITL,Y35-49,IT,9,FOR,99,2021,8422.673,2021
A,ITL,Y35-49,IT,9,FOR,99,2022,8289.123,2022
A,ITL,Y35-49,IT,9,FOR,99,2023,8198.089,2023
A,ITL,Y35-49,IT,9,FOR,99,2024,8084.021,2024
A,ITL,Y50-64,IT,1,FOR,99,2018,4551.961,2018
A,ITL,Y50-64,IT,1,FOR,99,2019,4600.409,2019
A,ITL,Y50-64,IT,1,FOR,99,2020,4572.052,2020
A,ITL,Y50-64,IT,1,FOR,99,2021,4601.712,2021
A,ITL,Y50-64,IT,1,FOR,99,2022,4707.597,2022
A,ITL,Y50-64,IT,1,FOR,99,2023,4904.969,2023
A,ITL,Y50-64,IT,1,FOR,99,2024,4971.43,2024
A,ITL,Y50-64,IT,2,FOR,99,2018,3173.198,2018
A,ITL,Y50-64,IT,2,FOR,99,2019,3285.747,2019
A,ITL,Y50-64,IT,2,FOR,99,2020,3282.252,2020
A,ITL,Y50-64,IT,2,FOR,99,2021,3347.446,2021
A,ITL,Y50-64,IT,2,FOR,99,2022,3425.447,2022
A,ITL,Y50-64,IT,2,FOR,99,2023,3586.608,2023
A,ITL,Y50-64,IT,2,FOR,99,2024,3636.868,2024
A,ITL,Y50-64,IT,9,FOR,99,2018,7725.158,2018
A,ITL,Y50-64,IT,9,FOR,99,2019,7886.156,2019
A,ITL,Y50-64,IT,9,FOR,99,2020,7854.304,2020
A,ITL,Y50-64,IT,9,FOR,99,2021,7949.158,2021
A,ITL,Y50-64,IT,9,FOR,99,2022,8133.044,2022
A,ITL,Y50-64,IT,9,FOR,99,2023,8491.577,2023
A,ITL,Y50-64,IT,9,FOR,99,2024,8608.299,2024
A,ITL,Y50-89,IT,1,FOR,99,2018,4990.468,2018
A,ITL,Y50-89,IT,1,FOR,99,2019,5056.176,2019
A,ITL,Y50-89,IT,1,FOR,99,2020,5013.577,2020
A,ITL,Y50-89,IT,1,FOR,99,2021,5084.704,2021
A,ITL,Y50-89,IT,1,FOR,99,2022,5171.275,2022
A,ITL,Y50-89,IT,1,FOR,99,2023,5390.571,2023
A,ITL,Y50-89,IT,1,FOR,99,2024,5467.536,2024
A,ITL,Y50-89,IT,2,FOR,99,2018,3335.771,2018
A,ITL,Y50-89,IT,2,FOR,99,2019,3465.557,2019
A,ITL,Y50-89,IT,2,FOR,99,2020,3473.527,2020
A,ITL,Y50-89,IT,2,FOR,99,2021,3535.315,2021
A,ITL,Y50-89,IT,2,FOR,99,2022,3618.086,2022
A,ITL,Y50-89,IT,2,FOR,99,2023,3801.789,2023
A,ITL,Y50-89,IT,2,FOR,99,2024,3870.464,2024
A,ITL,Y50-89,IT,9,FOR,99,2018,8326.239,2018
A,ITL,Y50-89,IT,9,FOR,99,2019,8521.734,2019
A,ITL,Y50-89,IT,9,FOR,99,2020,8487.105,2020
A,ITL,Y50-89,IT,9,FOR,99,2021,8620.019,2021
A,ITL,Y50-89,IT,9,FOR,99,2022,8789.362,2022
A,ITL,Y50-89,IT,9,FOR,99,2023,9192.36,2023
A,ITL,Y50-89,IT,9,FOR,99,2024,9338.0,2024
A,TOTAL,Y15-24,IT,1,FOR,11,2018,33.013,2018
A,TOTAL,Y15-24,IT,1,FOR,11,2019,33.354,2019
A,TOTAL,Y15-24,IT,1,FOR,11,2020,29.129,2020
A,TOTAL,Y15-24,IT,1,FOR,11,2021,38.647,2021
A,TOTAL,Y15-24,IT,1,FOR,11,2022,45.413,2022
A,TOTAL,Y15-24,IT,1,FOR,11,2023,49.675,2023
A,TOTAL,Y15-24,IT,1,FOR,11,2024,40.821,2024
A,TOTAL,Y15-24,IT,1,FOR,13,2018,270.215,2018
A,TOTAL,Y15-24,IT,1,FOR,13,2019,251.89,2019
A,TOTAL,Y15-24,IT,1,FOR,13,2020,255.459,2020
A,TOTAL,Y15-24,IT,1,FOR,13,2021,241.169,2021
A,TOTAL,Y15-24,IT,1,FOR,13,2022,228.134,2022
A,TOTAL,Y15-24,IT,1,FOR,13,2023,236.764,2023
A,TOTAL,Y15-24,IT,1,FOR,13,2024,224.577,2024
