DATAFLOW,FREQ,CITTADINANZA,DURATA_DISOCCUPAZ,CLASSE_ETA,ITTER107,SESSO,TIPO_DATO,TITOLO_STUDIO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2018-Q4,21.219997,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2019-Q1,22.845152,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2019-Q2,20.555001,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2019-Q3,19.515189,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2019-Q4,19.104303,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2020-Q1,20.710154,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2020-Q2,17.393071,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2020-Q3,19.320062,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2020-Q4,20.367686,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2021-Q1,22.775996,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2021-Q2,19.848048,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2021-Q3,17.228995,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2021-Q4,19.231974,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2022-Q1,18.080234,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2022-Q2,16.561219,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2022-Q3,16.078923,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2022-Q4,18.016802,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2023-Q1,20.110473,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2023-Q2,17.183552,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2023-Q3,16.228271,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2023-Q4,15.767587,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2024-Q1,18.472122,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2024-Q2,14.706824,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2024-Q3,13.392533,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,13,2024-Q4,13.976655,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2018-Q1,17.376176,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2018-Q2,15.189624,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2018-Q3,13.463297,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2018-Q4,16.208719,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2019-Q1,17.521041,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2019-Q2,15.090087,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2019-Q3,13.466615,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2019-Q4,14.693882,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2020-Q1,13.886494,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2020-Q2,12.523772,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2020-Q3,13.323598,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2020-Q4,14.077508,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2021-Q1,14.719591,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2021-Q2,14.217079,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2021-Q3,11.555436,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2021-Q4,13.444875,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2022-Q1,12.912631,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2022-Q2,11.113975,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2022-Q3,10.66762,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2022-Q4,11.11766,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2023-Q1,12.08667,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2023-Q2,11.142897,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2023-Q3,10.061177,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2023-Q4,12.878542,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2024-Q1,11.999519,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2024-Q2,10.915059,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2024-Q3,8.427935,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,7,2024-Q4,9.491446,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2010-Q1,12.862285,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2010-Q2,12.195171,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2010-Q3,11.377645,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2010-Q4,13.029188,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2011-Q1,13.285776,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2011-Q2,12.048898,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2011-Q3,11.033334,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2011-Q4,13.789221,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2012-Q1,17.140659,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2012-Q2,16.403029,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2012-Q3,14.765048,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2012-Q4,17.41851,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2013-Q1,19.767423,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2013-Q2,19.489973,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2013-Q3,18.379534,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2013-Q4,19.706849,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2014-Q1,21.02967,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2014-Q2,19.183241,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2014-Q3,18.66833,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2014-Q4,20.084524,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2015-Q1,20.311448,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2015-Q2,19.758112,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2015-Q3,16.656339,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2015-Q4,18.399433,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2016-Q1,19.21421,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2016-Q2,18.055839,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2016-Q3,17.87825,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2016-Q4,19.114852,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2017-Q1,20.312033,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2017-Q2,18.026401,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2017-Q3,16.754866,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2017-Q4,18.49229,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2018-Q1,18.993676,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2018-Q2,17.09571,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2018-Q3,14.913248,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2018-Q4,17.488342,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2019-Q1,18.661939,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2019-Q2,16.528422,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2019-Q3,15.346704,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2019-Q4,15.877353,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2020-Q1,15.880943,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2020-Q2,13.723313,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2020-Q3,15.179627,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2020-Q4,15.746974,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2021-Q1,17.2496,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2021-Q2,15.656069,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2021-Q3,13.375825,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2021-Q4,14.905123,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2022-Q1,14.146403,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2022-Q2,12.575449,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2022-Q3,11.889111,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2022-Q4,13.265596,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2023-Q1,14.339989,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2023-Q2,12.466232,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2023-Q3,11.733189,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2023-Q4,12.673563,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2024-Q1,13.280334,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2024-Q2,11.356051,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2024-Q3,9.470828,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,1,UNEM_R,99,2024-Q4,10.360637,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2018-Q1,13.675319,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2018-Q2,12.984093,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2018-Q3,15.181765,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2018-Q4,12.414666,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2019-Q1,11.287953,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2019-Q2,11.5354,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2019-Q3,12.794772,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2019-Q4,11.376933,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2020-Q1,10.259805,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2020-Q2,9.786352,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2020-Q3,13.933621,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2020-Q4,10.368196,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2021-Q1,9.730018,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2021-Q2,7.724303,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2021-Q3,11.744118,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2021-Q4,9.084647,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2022-Q1,7.798474,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2022-Q2,8.23151,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2022-Q3,9.965,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2022-Q4,7.684725,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2023-Q1,6.461318,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2023-Q2,7.637527,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2023-Q3,9.417449,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2023-Q4,7.032532,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2024-Q1,6.542988,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2024-Q2,6.594902,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2024-Q3,5.52674,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,11,2024-Q4,5.674623,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2018-Q1,33.625126,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2018-Q2,29.657697,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2018-Q3,26.287112,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2018-Q4,28.07478,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2019-Q1,32.069556,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2019-Q2,28.121157,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2019-Q3,26.074491,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2019-Q4,28.447677,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2020-Q1,31.161241,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2020-Q2,24.878214,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2020-Q3,27.155272,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2020-Q4,27.789296,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2021-Q1,29.814017,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2021-Q2,29.192416,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2021-Q3,26.609899,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2021-Q4,26.193641,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2022-Q1,27.910685,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2022-Q2,26.644159,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2022-Q3,24.352516,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2022-Q4,25.530572,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2023-Q1,29.074558,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2023-Q2,22.707316,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2023-Q3,24.115686,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2023-Q4,26.601643,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2024-Q1,26.58642,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2024-Q2,23.855141,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2024-Q3,18.615202,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,13,2024-Q4,20.632552,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2018-Q1,21.801245,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2018-Q2,20.853591,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2018-Q3,17.686768,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2018-Q4,21.25554,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2019-Q1,21.27394,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2019-Q2,19.04616,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2019-Q3,17.661117,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2019-Q4,21.673723,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2020-Q1,19.061888,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2020-Q2,14.949293,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2020-Q3,20.925232,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2020-Q4,17.573317,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2021-Q1,21.259226,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2021-Q2,21.406938,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2021-Q3,20.540398,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2021-Q4,17.695544,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2022-Q1,18.826023,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2022-Q2,17.161613,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2022-Q3,18.656806,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2022-Q4,17.747085,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2023-Q1,18.851426,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2023-Q2,18.606589,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2023-Q3,17.94843,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2023-Q4,17.507572,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2024-Q1,18.179467,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2024-Q2,16.879986,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2024-Q3,12.488157,,,,,,,,,
IT1:151_914(1.2),Q,TOTAL,TOTAL,Y15-64,ITFG,2,UNEM_R,7,2024-Q4,13.072254,,,,,,,,,
