CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
PG1M001008,3,U,MM,30 ORE DI ORARIO ORDINARIO,LINGUA INGLESE,9781316509036,"MURPHY RAYMOND  ",ESSENTIAL GRAMMAR IN USE 4ED,BOOK WITHOUT ANSWERS+INTERACTIVE EBOOK,U,CAMBRIDGE UNIVERSITY PRESS,"34,20",No,No,No
PG1M001008,3,U,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788891556417,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 3, QUADERNO 3",3,FABBRI SCUOLA,"32,50",No,Si,No
PG1M001008,3,U,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE MOTORIE E SPORTIVE,9788805079285,"GOTTIN MAURIZIO - DEGANI ENRICO ",GYM + L'EDUCAZIONE FISICA PER IL CITTADINO,CORPO SPORT SALUTE,U,SEI,"14,70",No,No,No
PG1M001008,3,U,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788869645808,LEOPARDI LUIGI - BUBANI MASSIMO - CARABELLA MONICA MARCACCIO M,EXPERIENCE VOLUME 3 + SCIENZE BLOCK +,EBOOK,3,GARZANTI SCUOLA,"18,80",No,Si,No
PG1M001008,3,U,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9788826820651,VACCA ROBERTO - ARTUSO BRUNO - BEZZI CLAUDIA,TUTTI MATEMATICI PLUS,ND,3,ATLAS,"30,90",No,Si,No
PG1M001008,3,U,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788824778848,"SENSINI MARCELLO  ",IN BUONE PAROLE,VOLUME A + QUADERNO + ESAME,U,A. MONDADORI SCUOLA,"36,00",No,No,No
PG1M001008,3,U,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9788800364164,"AA  VV  ",TRAVEL BLOGGER,VOLUME 3 + ATLANTE 3,3,LE MONNIER,"24,50",No,Si,No
PG1E4Q500B,1,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808354,"AA VV  ",FAMILY & FRIENDS 2E STARTER CLASS BK,ND,U,OXFORD UNIVERSITY PRESS,"25,20",No,Si,No
PG1E4Q500B,1,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808361,"AA VV  ",FAMILY & FRIENDS 2E 1 CLASS BK,ND,U,OXFORD UNIVERSITY PRESS,"25,20",No,Si,No
PG1E4Q500B,1,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808613,"AA VV  ",FAMILY AND FRIENDS STARTER,WORKBOOK + ONLINE PRACTICE,1,OXFORD UNIVERSITY PRESS,"17,50",No,Si,No
PG1E4Q500B,1,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808620,"AA VV  ",FAMILY AND FRIENDS 1,WORKBOOK + ONLINE PRACTICE,1,OXFORD UNIVERSITY PRESS,"17,50",No,Si,No
PG1E4Q500B,1,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,IL LIBRO DELLA PRIMA CLASSE,9788847248571,"MORGESE ROBERTO  ",COLIBRI' 1 METODO B QUATTRO CARATTERI,ND,1,RAFFAELLO,"13,34",Si,Si,No
PG1E4Q500B,2,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808385,"AA VV  ",FAMILY & FRIENDS 2E 2 CLASS BK,ND,U,OXFORD UNIVERSITY PRESS,"25,20",No,Si,No
PG1E4Q500B,2,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808637,"AA VV  ",FAMILY AND FRIENDS 2,WORKBOOK + ONLINE PRACTICE,2,OXFORD UNIVERSITY PRESS,"17,50",No,Si,No
PG1E4Q500B,2,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,IL LIBRO DELLA PRIMA CLASSE,9788876275753,"TEAM DIDATTICO LS SCUOLA  ",TOBIA IL TRENINO DELLA FANTASIA 1. QUATTRO CARATTERI,ND,1,LISCIANI SCUOLA,"13,34",No,Si,No
PG1E4Q500B,3,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808408,"AA VV  ",FAMILY & FRIENDS 2E 3 CLASS BK,ND,U,OXFORD UNIVERSITY PRESS,"25,20",No,Si,No
PG1E4Q500B,3,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808644,"AA VV  ",FAMILY AND FRIENDS 3,WORKBOOK + ONLINE PRACTICE,3,OXFORD UNIVERSITY PRESS,"17,50",No,Si,No
PG1E4Q500B,3,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,SUSSIDIARIO (1° BIENNIO),9788847235229,MAGGI RAFFAELLA - DUCA MANUELA - CALCABRINI ALESSANDRA,CARTA CANTA 3,ND,3,RAFFAELLO,"26,71",No,Si,No
PG1E4Q500B,4,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808422,"AA VV  ",FAMILY & FRIENDS 2E 4 CLASS BK,ND,U,OXFORD UNIVERSITY PRESS,"25,20",No,Si,No
PG1E4Q500B,4,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808651,"AA VV  ",FAMILY AND FRIENDS 4,WORKBOOK + ONLINE PRACTICE,4,OXFORD UNIVERSITY PRESS,"17,50",No,Si,No
PG1E4Q500B,4,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,SUSSIDIARIO DEI LINGUAGGI,9791220410731,"BRAMATI EMANUELA - BRAMATI LAURA ",BOTTEGA DELLE STORIE (LA),CLASSE 4A,1,A. MONDADORI SCUOLA,"17,28",Si,Si,No
PG1E4Q500B,4,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,SUSSIDIARIO DELLE DISCIPLINE,9791220420433,BRAMATI EMANUELA - BRAMATI LAURA - GIROTTI GERMANA,BOTTEGA DEI SAPERI (LA),CLASSE 4A UNICO,1,A. MONDADORI SCUOLA,"21,46",Si,Si,No
PG1E4Q500B,5,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788883885907,DONADELLI GIOVANNI - CALOGERO MARIACRISTINA - PISTONI LUCIA,SE PROVO RIESCO DI PIÙ 5,SUSSIDIARIO DELLE DISCIPLINE: AREA ANTROPOLOGICA,2,TREDIECI EDITRICE,"12,50",No,Si,No
PG1E4Q500B,5,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788883885914,GRUPPO DI RICERCA TREDIECI - DANIEL MARIROSA - SASSO MARISA,SE PROVO RIESCO DI PIÙ 5,SUSSIDIARIO DELLE DISCIPLINE: AREA SCIENTIFICA,2,TREDIECI EDITRICE,"12,50",No,Si,No
PG1E4Q500B,5,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,LINGUA INGLESE SUSSIDI,9780194808446,"AA VV  ",FAMILY & FRIENDS 2E 5 CLASS BK,ND,U,OXFORD UNIVERSITY PRESS,"25,20",No,Si,No
PG1E4Q500B,5,A,EE,24 ORE SETTIMANALI CON ADOZIONE ALTERNATIVA,SUSSIDIARIO DEI LINGUAGGI,9788883885877,SANTAROSSA CATYA - SOLDAN ELENA - SOLDATI PAMELA,SE PROVO RIESCO DI PIÙ 5,SUSSIDIARIO DEI LINGUAGGI,2,TREDIECI EDITRICE,"20,96",No,Si,No
PG1E00500A,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242449,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 1-2-3 (I),ND,U,RAFFAELLO,"8,19",No,Si,No
PG1E00500A,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853639998,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 1,ND,1,ELI,"4,02",No,Si,No
PG1E00500A,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788846844514,"AA VV  ",NUOVA FESTA A SORPRESA 1 METODO 4 CARATTERI,ND,1,LA SPIGA,"13,34",Si,Si,No
PG1E00500A,2,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242449,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 1-2-3 (I),ND,U,RAFFAELLO,"8,19",No,No,No
PG1E00500A,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640000,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 2,ND,2,ELI,"6,03",No,Si,No
PG1E00500A,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9791223235409,"AA VV  ",BANDA DEL BUS CL. 2,ND,2,GIUNTI SCUOLA,"18,69",Si,Si,No
PG1E00500A,3,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242449,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 1-2-3 (I),ND,U,RAFFAELLO,"8,19",No,No,No
PG1E00500A,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640017,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 3,ND,3,ELI,"8,06",No,Si,No
PG1E00500A,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788846843739,"AA VV  ",FESTA A SORPRESA 3,ND,3,LA SPIGA,"26,71",No,Si,No
PG1E00500A,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242456,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 4-5 (I),ND,U,RAFFAELLO,"8,19",No,Si,No
PG1E00500A,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640024,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 4,ND,1,ELI,"8,06",No,Si,No
PG1E00500A,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847242388,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,LEGGO PERCHE' 4,ND,1,RAFFAELLO,"17,28",Si,Si,No
PG1E00500A,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788847242562,CANTILLO VINCENZA - GENTILE PAOLA - MAGNI FABIANA,STUDIO PERCHE' 4 VOLUME UNICO,ND,1,RAFFAELLO,"21,46",Si,Si,No
PG1E00500A,5,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242456,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 4-5 (I),ND,U,RAFFAELLO,"8,19",No,No,No
PG1E00500A,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640031,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 5,ND,2,ELI,"10,08",Si,Si,No
PG1E00500A,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788809917606,"AA VV  ",NUOVO VIVA LEGGERE CL. 5,ND,2,GIUNTI SCUOLA,"20,96",Si,Si,No
PG1E00500A,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788809917644,"AA VV  ",NUOVO VIVA IMPARARE CL. 5,ND,2,GIUNTI SCUOLA,"25,00",No,Si,No
PG1E00400E,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242449,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 1-2-3 (I),ND,U,RAFFAELLO,"8,19",Si,Si,No
PG1E00400E,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9781292480374,"AA VV  ",MY DISNEY STARS AND HEROES LEVEL 1 STUDENT'S PACK,ND,1,PEARSON LONGMAN,"4,02",Si,Si,No
PG1E00400E,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788891597564,"AA VV  ",MAGICA MATILDE,CLASSE 1 - METODO QUATTRO CARATTERI,1,FABBRI SCUOLA,"13,34",Si,Si,No
PG1E00400E,2,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788846844545,"CAMPOLEONI ALBERTO - CRIPPA LUCA ",CASA CHE VOGLIAMO 1-2-3 (LA),ND,U,LA SPIGA,"8,19",No,No,No
PG1E00400E,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640000,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 2,ND,2,ELI,"6,03",No,Si,No
PG1E00400E,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788847242364,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,VERDE PRATO 2,ND,2,RAFFAELLO,"18,69",Si,Si,No
PG1E00400E,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623881,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 3,ND,3,ELI,"8,06",No,Si,No
PG1E00400E,3,A,EE,CORSO A ORARIO ORDINARIO,SPAGNOLO,9788853623386,"MUSIOL MADY - VILLAROEL MAGALY ",QUE BIEN 1,LIBRO DEL ALUMNO,1,ELI,"7,74",No,Si,No
PG1E00400E,3,A,EE,CORSO A ORARIO ORDINARIO,SPAGNOLO,9788853623393,"MUSIOL MADY - VILLAROEL MAGALY ",QUE BIEN ACTIVIDADES 1,ND,1,ELI,"9,90",No,Si,No
PG1E00400E,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788883976797,"AA VV  ",GIRAFIORE 3 SET,ND,3,ARDEA EDITRICE,"26,71",No,Si,No
PG1E00400E,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788846845290,"PICARIELLO CARMINE  ",MIO LIBRO DI RELIGIONE 4-5 (IL),ND,U,LA SPIGA,"8,19",Si,Si,No
PG1E00400E,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623928,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 4,ND,4,ELI,"8,06",No,Si,No
PG1E00400E,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788846845191,"TAINO ALBA - DONISELLI LILLI ",DIREZIONE DISCIPLINE STO-GEO 4,ND,1,LA SPIGA,"10,73",Si,Si,No
PG1E00400E,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788846845207,"TAINO ALBA - DONISELLI LILLI ",DIREZIONE DISCIPLINE MATE-SCI 4,ND,1,LA SPIGA,"10,73",Si,Si,No
PG1E00400E,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847307391,STANO LAURA - ZAMPIGHI FLAVIA - BENELLI MARIA ROSA,NEL CUORE DELLE PAROLE 4,ND,1,CETEM,"17,28",No,Si,No
PG1E00400E,5,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788846844552,"CAMPOLEONI ALBERTO - CRIPPA LUCA ",CASA CHE VOGLIAMO 4-5 (LA),ND,U,LA SPIGA,"8,19",No,No,No
PG1E00400E,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853627209,"BERTARINI MARIAGRAZIA  ",GET ON 5,ND,2,ELI,"10,08",No,Si,No
PG1E00400E,5,A,EE,CORSO A ORARIO ORDINARIO,SPAGNOLO,9788853623409,"MUSIOL MADY - VILLAROEL MAGALY ",QUE BIEN 2,LIBRO DEL ALUMNO,2,ELI,"7,74",No,Si,No
PG1E00400E,5,A,EE,CORSO A ORARIO ORDINARIO,SPAGNOLO,9788853623416,"MUSIOL MADY - VILLAROEL MAGALY ",QUE BIEN ACTOVIDADES 2,ND,2,ELI,"9,90",No,Si,No
PG1E00400E,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847307407,STANO LAURA - ZAMPIGHI FLAVIA - BENELLI MARIA ROSA,NEL CUORE DELLE PAROLE 5,ND,2,CETEM,"20,96",No,Si,No
PG1E00400E,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788891594822,"AA VV  ",GEA CLASSE 5 TOMO ANTROPOLOGICO E TOMO SCIENTIFICO,SUSSIDIARIO DELLE DISCIPLINE,2,FABBRI SCUOLA,"25,00",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ITALIANO,9788809921863,"ROSSI FABIO - RUGGIANO FABIO ",PAROLA DI TRECCANI A + B + PALESTRA,GRAMMATICA PER LA SCUOLA SECONDARIA DI PRIMO GRADO,U,TRECCANI GIUNTI TVP,"36,40",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ITALIANO,9788891534620,"ZORDAN ROSETTA  ",AUTORI E LETTORI PIU' - LIBRO MISTO CON HUB LIBRO YOUNG,MITO ED EPICA,1,FABBRI SCUOLA,"7,40",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ITALIANO,9788891537102,"ZORDAN ROSETTA  ",AUTORI E LETTORI PIU' - LIBRO MISTO CON HUB LIBRO YOUNG,LETTERATURA,2,FABBRI SCUOLA,"8,70",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,LINGUA INGLESE,9781108816588,"AA VV  ",CAMBRIDGE GLOBAL ENGLISH 2ED STAGE 7 LEARNER'S BOOK,WITH DIGITAL ACCESS (1 YEAR),U,CAMBRIDGE UNIVERSITY PRESS,"34,20",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,LINGUA INGLESE,9781108963701,"AA VV  ",CAMBRIDGE GLOBAL ENGLISH 2ED STAGE 7 WORKBOOK,WITH DIGITAL ACCESS (1 YEAR),U,CAMBRIDGE UNIVERSITY PRESS,"19,70",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,STORIA,9788869106224,"R  ROVEDA  ",NOI DENTRO LA STORIA 1 VOLUME 1 - ED. VERDE,ND,1,B.MONDADORI,"23,20",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,GEOGRAFIA,9788809921856,"AA VV  ",EDEN 1 L'ITALIA E L'EUROPA + VOL. REGIONI,IL NUOVO GEO2030,1,TRECCANI GIUNTI TVP,"23,10",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,MATEMATICA,9788800358484,"PERNIGO UBALDO - TAROCCO MARCO ",LET'S MATH!,ARITMETICA 1 + GEOMETRIA 1,1,LE MONNIER,"29,20",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,SCIENZE,9788891566454,"AA VV  ",TRA LE DITA. SCIENZE DA ESPLORARE,VOLUME 1,1,FABBRI SCUOLA,"18,10",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,TECNOLOGIA,9788891561633,"TUBIA ANTONELLA - PASQUALE STEFANO ",PRESENTE E FUTURO - LIBRO MISTO CON LIBRO DIGITALE,TECNOLOGIA + DISEGNO + TAVOLE + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"32,40",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,TECNOLOGIA,9788891579881,"TUBIA A - PASQUALE S ",IMPRONTA TECNOLOGICA PLUS,"TECNOLOGIA PLUS , DISEGNO PLUS",U,FABBRI SCUOLA,"26,50",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ARTE E IMMAGINE,9788838344930,GIORGI ROSSI F - PEZONE G - SCAGNOLARI V,DIPINGO IL MIO SOGNO VOLUME A + B,"VOLUME A - COMUNICAZIONE VISIVA E CREATIVITÀ, VOLUME B - STORIA DELL'ARTE E",U,SANSONI PER LA SCUOLA,"32,10",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,MUSICA,9788891579249,ACCARDO SALVATORE - GIACOMELLI GABRIELE - LENZI PAOLA,MUSICALL,VOLUME A + VOLUME B,U,FABBRI SCUOLA,"35,00",Si,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788839304339,"CERA TOMMASO  ",STORIA PIÙ GRANDE - NUOVA EDIZIONE + EBOOK (LA),VOLUME UNICO + ARTE E RELIGIONE IN ITALIA + EBOOK,U,MARIETTI SCUOLA,"20,00",No,Si,No
PG1MB2500Q,1,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,LATINO,9788848257848,"ALBONETTI - DAL LAURO ",QUI QUAE QUOD,VOL UNICO+ VOCAB+CONTEN DIGIT,U,POSEIDONIA,"18,80",No,Si,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ITALIANO,9788809921863,"ROSSI FABIO - RUGGIANO FABIO ",PAROLA DI TRECCANI A + B + PALESTRA,GRAMMATICA PER LA SCUOLA SECONDARIA DI PRIMO GRADO,U,TRECCANI GIUNTI TVP,"36,40",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ITALIANO,9788891534620,"ZORDAN ROSETTA  ",AUTORI E LETTORI PIU' - LIBRO MISTO CON HUB LIBRO YOUNG,MITO ED EPICA,1,FABBRI SCUOLA,"7,40",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ITALIANO,9788891537102,"ZORDAN ROSETTA  ",AUTORI E LETTORI PIU' - LIBRO MISTO CON HUB LIBRO YOUNG,LETTERATURA,2,FABBRI SCUOLA,"8,70",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,LINGUA INGLESE,9781108816649,"AA VV  ",CAMBRIDGE GLOBAL ENGLISH 2ED STAGE 8 LEARNER'S BOOK,WITH DIGITAL ACCESS (1 YEAR),U,CAMBRIDGE UNIVERSITY PRESS,"34,20",No,Si,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,LINGUA INGLESE,9781108963718,"AA VV  ",CAMBRIDGE GLOBAL ENGLISH 2ED STAGE 8 WORKBOOK,WITH DIGITAL ACCESS (1 YEAR),U,CAMBRIDGE UNIVERSITY PRESS,"19,70",No,Si,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,STORIA,9788869105593,"R  ROVEDA  ",NOI DENTRO LA STORIA 2 VOLUME 2,ND,2,B.MONDADORI,"27,80",No,Si,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,GEOGRAFIA,9788809936386,"AA VV  ",EDEN 2 L'EUROPA,IL NUOVO GEO2030,2,TRECCANI GIUNTI TVP,"21,00",No,Si,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,MATEMATICA,9788800358583,"PERNIGO UBALDO - TAROCCO MARCO ",LET'S MATH!,ARITMETICA 2 + GEOMETRIA 2,2,LE MONNIER,"30,30",No,Si,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,SCIENZE,9788891566461,"AA VV  ",TRA LE DITA. SCIENZE DA ESPLORARE,VOLUME 2,2,FABBRI SCUOLA,"18,10",No,Si,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,TECNOLOGIA,9788805076246,"CAPPE' GINO - FERRARI CLAUDIA ",TECNO ATELIER - CREATIVITA' E TECNOLOGIA,SCHEDE DI DISEGNO,U,SEI,"4,70",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,TECNOLOGIA,9788891561633,"TUBIA ANTONELLA - PASQUALE STEFANO ",PRESENTE E FUTURO - LIBRO MISTO CON LIBRO DIGITALE,TECNOLOGIA + DISEGNO + TAVOLE + HUB YOUNG + HUB KIT,U,FABBRI SCUOLA,"32,40",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ARTE E IMMAGINE,9788838342462,"ROMAGNOLI MARGHERITA  ",CHIEDILO ALL'ARTE,VOLUME UNICO+ALBUM DELL'ARTE,U,SANSONI PER LA SCUOLA,"28,20",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,MUSICA,9788891529039,"ACCARDO SALVATORE  ",SULLE NOTE DI UNO STRADIVARI - LIBRO MISTO CON HUB LIBRO YOUNG,VOLUME A + HUB LIBRO YOUNG + HUB KIT,U,FABBRI SCUOLA,"16,80",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,MUSICA,9788891529077,"ACCARDO SALVATORE  ",SULLE NOTE DI UNO STRADIVARI - LIBRO MISTO CON HUB LIBRO YOUNG,VOLUME B + DVD ASCOLTI + HUB LIBRO YOUNG + HUB KIT,U,FABBRI SCUOLA,"17,40",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788842652946,"PAGAZZI S  ",CHI CERCATE? PLUS UNICO + RELIGIONI DI IERI E OGGI,TESTO DI IRC PER LA SCUOLA SECONDARIA DI I GRADO,U,IL CAPITELLO,"21,30",No,No,No
PG1MB2500Q,2,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,LATINO,9788848257848,"ALBONETTI - DAL LAURO ",QUI QUAE QUOD,VOL UNICO+ VOCAB+CONTEN DIGIT,U,POSEIDONIA,"18,80",No,No,No
PG1MB2500Q,3,A,MM,30 ORE TEMPO NORMALE 5 GG INGLESE POTENZIATO,ITALIANO,9788809981263,"ROSSI FABIO - RUGGIANO FABIO ",PAROLA DI TRECCANI VOL. B,GRAMMATICA PER LA SCUOLA SECONDARIA DI PRIMO GRADO,U,TRECCANI GIUNTI TVP,"7,30",No,No,No
