freq,territorio,ind_type,measure,ordinescol,gest_scuola,time_period,obs_value,year
A,IT109,FOR_ST,9,2,2,2010,2.0,2010
A,IT109,FOR_ST,9,2,2,2011,3.0,2011
A,IT109,FOR_ST,9,2,2,2012,4.0,2012
A,IT109,FOR_ST,9,2,2,2013,3.0,2013
A,IT109,FOR_ST,9,2,2,2014,2.0,2014
A,IT109,FOR_ST,9,2,9,2010,1139.0,2010
A,IT109,FOR_ST,9,2,9,2011,1096.0,2011
A,IT109,FOR_ST,9,2,9,2012,1077.0,2012
A,IT109,FOR_ST,9,2,9,2013,1208.0,2013
A,IT109,FOR_ST,9,2,9,2014,1153.0,2014
A,IT109,FOR_ST_F,9,2,1,2010,525.0,2010
A,IT109,FOR_ST_F,9,2,1,2011,520.0,2011
A,IT109,FOR_ST_F,9,2,1,2012,513.0,2012
A,IT109,FOR_ST_F,9,2,1,2013,584.0,2013
A,IT109,FOR_ST_F,9,2,1,2014,545.0,2014
A,IT109,FOR_ST_F,9,2,1A,2010,525.0,2010
A,IT109,FOR_ST_F,9,2,1A,2011,520.0,2011
A,IT109,FOR_ST_F,9,2,1A,2012,513.0,2012
A,IT109,FOR_ST_F,9,2,1A,2013,584.0,2013
A,IT109,FOR_ST_F,9,2,1A,2014,545.0,2014
A,IT109,FOR_ST_F,9,2,2,2010,1.0,2010
A,IT109,FOR_ST_F,9,2,2,2011,2.0,2011
A,IT109,FOR_ST_F,9,2,2,2012,3.0,2012
A,IT109,FOR_ST_F,9,2,2,2013,3.0,2013
A,IT109,FOR_ST_F,9,2,2,2014,1.0,2014
A,IT109,FOR_ST_F,9,2,9,2010,526.0,2010
A,IT109,FOR_ST_F,9,2,9,2011,522.0,2011
A,IT109,FOR_ST_F,9,2,9,2012,516.0,2012
A,IT109,FOR_ST_F,9,2,9,2013,587.0,2013
A,IT109,FOR_ST_F,9,2,9,2014,546.0,2014
A,IT110,SCH,9,2,1,2010,58.0,2010
A,IT110,SCH,9,2,1,2011,56.0,2011
A,IT110,SCH,9,2,1,2012,57.0,2012
A,IT110,SCH,9,2,1,2013,57.0,2013
A,IT110,SCH,9,2,1,2014,56.0,2014
A,IT110,SCH,9,2,1A,2010,57.0,2010
A,IT110,SCH,9,2,1A,2011,56.0,2011
A,IT110,SCH,9,2,1A,2012,57.0,2012
A,IT110,SCH,9,2,1A,2013,57.0,2013
A,IT110,SCH,9,2,1A,2014,56.0,2014
A,IT110,SCH,9,2,1B,2010,1.0,2010
A,IT110,SCH,9,2,2,2010,2.0,2010
A,IT110,SCH,9,2,2,2011,3.0,2011
A,IT110,SCH,9,2,2,2012,3.0,2012
A,IT110,SCH,9,2,2,2013,2.0,2013
A,IT110,SCH,9,2,2,2014,2.0,2014
A,IT110,SCH,9,2,9,2010,60.0,2010
A,IT110,SCH,9,2,9,2011,59.0,2011
A,IT110,SCH,9,2,9,2012,60.0,2012
A,IT110,SCH,9,2,9,2013,59.0,2013
A,IT110,SCH,9,2,9,2014,58.0,2014
A,IT110,CLSS,9,2,1,2010,1051.0,2010
A,IT110,CLSS,9,2,1,2011,1038.0,2011
A,IT110,CLSS,9,2,1,2012,1010.0,2012
A,IT110,CLSS,9,2,1,2013,999.0,2013
A,IT110,CLSS,9,2,1,2014,983.0,2014
A,IT110,CLSS,9,2,1A,2010,1046.0,2010
A,IT110,CLSS,9,2,1A,2011,1038.0,2011
A,IT110,CLSS,9,2,1A,2012,1010.0,2012
A,IT110,CLSS,9,2,1A,2013,999.0,2013
A,IT110,CLSS,9,2,1A,2014,983.0,2014
A,IT110,CLSS,9,2,1B,2010,5.0,2010
A,IT110,CLSS,9,2,2,2010,15.0,2010
A,IT110,CLSS,9,2,2,2011,20.0,2011
A,IT110,CLSS,9,2,2,2012,20.0,2012
A,IT110,CLSS,9,2,2,2013,15.0,2013
A,IT110,CLSS,9,2,2,2014,15.0,2014
A,IT110,CLSS,9,2,9,2010,1066.0,2010
A,IT110,CLSS,9,2,9,2011,1058.0,2011
A,IT110,CLSS,9,2,9,2012,1030.0,2012
A,IT110,CLSS,9,2,9,2013,1014.0,2013
A,IT110,CLSS,9,2,9,2014,998.0,2014
A,IT110,ENR,9,2,1,2010,22285.0,2010
A,IT110,ENR,9,2,1,2011,21818.0,2011
A,IT110,ENR,9,2,1,2012,21302.0,2012
A,IT110,ENR,9,2,1,2013,21105.0,2013
A,IT110,ENR,9,2,1,2014,20745.0,2014
A,IT110,ENR,9,2,1A,2010,22202.0,2010
A,IT110,ENR,9,2,1A,2011,21818.0,2011
A,IT110,ENR,9,2,1A,2012,21302.0,2012
A,IT110,ENR,9,2,1A,2013,21105.0,2013
A,IT110,ENR,9,2,1A,2014,20745.0,2014
A,IT110,ENR,9,2,1B,2010,83.0,2010
A,IT110,ENR,9,2,2,2010,384.0,2010
A,IT110,ENR,9,2,2,2011,479.0,2011
A,IT110,ENR,9,2,2,2012,436.0,2012
A,IT110,ENR,9,2,2,2013,374.0,2013
A,IT110,ENR,9,2,2,2014,360.0,2014
A,IT110,ENR,9,2,9,2010,22669.0,2010
A,IT110,ENR,9,2,9,2011,22297.0,2011
A,IT110,ENR,9,2,9,2012,21738.0,2012
A,IT110,ENR,9,2,9,2013,21479.0,2013
A,IT110,ENR,9,2,9,2014,21105.0,2014
A,IT110,ENR_F,9,2,1,2010,10928.0,2010
A,IT110,ENR_F,9,2,1,2011,10612.0,2011
A,IT110,ENR_F,9,2,1,2012,10362.0,2012
A,IT110,ENR_F,9,2,1,2013,10194.0,2013
A,IT110,ENR_F,9,2,1,2014,9952.0,2014
A,IT110,ENR_F,9,2,1A,2010,10886.0,2010
A,IT110,ENR_F,9,2,1A,2011,10612.0,2011
A,IT110,ENR_F,9,2,1A,2012,10362.0,2012
A,IT110,ENR_F,9,2,1A,2013,10194.0,2013
A,IT110,ENR_F,9,2,1A,2014,9952.0,2014
A,IT110,ENR_F,9,2,1B,2010,42.0,2010
A,IT110,ENR_F,9,2,2,2010,204.0,2010
A,IT110,ENR_F,9,2,2,2011,261.0,2011
A,IT110,ENR_F,9,2,2,2012,228.0,2012
A,IT110,ENR_F,9,2,2,2013,187.0,2013
A,IT110,ENR_F,9,2,2,2014,182.0,2014
A,IT110,ENR_F,9,2,9,2010,11132.0,2010
A,IT110,ENR_F,9,2,9,2011,10873.0,2011
A,IT110,ENR_F,9,2,9,2012,10590.0,2012
A,IT110,ENR_F,9,2,9,2013,10381.0,2013
A,IT110,ENR_F,9,2,9,2014,10134.0,2014
A,IT110,REP,9,2,1,2010,32.0,2010
A,IT110,REP,9,2,1,2011,17.0,2011
A,IT110,REP,9,2,1,2012,20.0,2012
A,IT110,REP,9,2,1,2013,24.0,2013
A,IT110,REP,9,2,1,2014,31.0,2014
A,IT110,REP,9,2,1A,2010,29.0,2010
A,IT110,REP,9,2,1A,2011,17.0,2011
A,IT110,REP,9,2,1A,2012,20.0,2012
A,IT110,REP,9,2,1A,2013,24.0,2013
A,IT110,REP,9,2,1A,2014,31.0,2014
A,IT110,REP,9,2,1B,2010,3.0,2010
A,IT110,REP,9,2,2,2010,0.0,2010
A,IT110,REP,9,2,2,2011,0.0,2011
A,IT110,REP,9,2,2,2012,0.0,2012
A,IT110,REP,9,2,2,2013,0.0,2013
A,IT110,REP,9,2,2,2014,2.0,2014
A,IT110,REP,9,2,9,2010,32.0,2010
A,IT110,REP,9,2,9,2011,17.0,2011
A,IT110,REP,9,2,9,2012,20.0,2012
A,IT110,REP,9,2,9,2013,24.0,2013
A,IT110,REP,9,2,9,2014,33.0,2014
A,IT110,REP_F,9,2,1,2010,12.0,2010
A,IT110,REP_F,9,2,1,2011,3.0,2011
A,IT110,REP_F,9,2,1,2012,3.0,2012
A,IT110,REP_F,9,2,1,2013,4.0,2013
A,IT110,REP_F,9,2,1,2014,9.0,2014
A,IT110,REP_F,9,2,1A,2010,12.0,2010
A,IT110,REP_F,9,2,1A,2011,3.0,2011
A,IT110,REP_F,9,2,1A,2012,3.0,2012
A,IT110,REP_F,9,2,1A,2013,4.0,2013
A,IT110,REP_F,9,2,1A,2014,9.0,2014
A,IT110,REP_F,9,2,1B,2010,0.0,2010
A,IT110,REP_F,9,2,2,2010,0.0,2010
A,IT110,REP_F,9,2,2,2011,0.0,2011
A,IT110,REP_F,9,2,2,2012,0.0,2012
A,IT110,REP_F,9,2,2,2013,0.0,2013
A,IT110,REP_F,9,2,2,2014,0.0,2014
A,IT110,REP_F,9,2,9,2010,12.0,2010
A,IT110,REP_F,9,2,9,2011,3.0,2011
A,IT110,REP_F,9,2,9,2012,3.0,2012
A,IT110,REP_F,9,2,9,2013,4.0,2013
A,IT110,REP_F,9,2,9,2014,9.0,2014
A,IT110,FOR_ST,9,2,1,2010,393.0,2010
A,IT110,FOR_ST,9,2,1,2011,390.0,2011
A,IT110,FOR_ST,9,2,1,2012,408.0,2012
A,IT110,FOR_ST,9,2,1,2013,418.0,2013
A,IT110,FOR_ST,9,2,1,2014,438.0,2014
A,IT110,FOR_ST,9,2,1A,2010,388.0,2010
A,IT110,FOR_ST,9,2,1A,2011,390.0,2011
A,IT110,FOR_ST,9,2,1A,2012,408.0,2012
A,IT110,FOR_ST,9,2,1A,2013,418.0,2013
A,IT110,FOR_ST,9,2,1A,2014,438.0,2014
A,IT110,FOR_ST,9,2,1B,2010,5.0,2010
A,IT110,FOR_ST,9,2,2,2010,1.0,2010
A,IT110,FOR_ST,9,2,2,2011,6.0,2011
A,IT110,FOR_ST,9,2,2,2012,7.0,2012
A,IT110,FOR_ST,9,2,2,2013,13.0,2013
A,IT110,FOR_ST,9,2,2,2014,10.0,2014
A,IT110,FOR_ST,9,2,9,2010,394.0,2010
A,IT110,FOR_ST,9,2,9,2011,396.0,2011
A,IT110,FOR_ST,9,2,9,2012,415.0,2012
A,IT110,FOR_ST,9,2,9,2013,431.0,2013
A,IT110,FOR_ST,9,2,9,2014,448.0,2014
A,IT110,FOR_ST_F,9,2,1,2010,201.0,2010
A,IT110,FOR_ST_F,9,2,1,2011,197.0,2011
A,IT110,FOR_ST_F,9,2,1,2012,198.0,2012
A,IT110,FOR_ST_F,9,2,1,2013,209.0,2013
A,IT110,FOR_ST_F,9,2,1,2014,206.0,2014
A,IT110,FOR_ST_F,9,2,1A,2010,199.0,2010
A,IT110,FOR_ST_F,9,2,1A,2011,197.0,2011
A,IT110,FOR_ST_F,9,2,1A,2012,198.0,2012
A,IT110,FOR_ST_F,9,2,1A,2013,209.0,2013
A,IT110,FOR_ST_F,9,2,1A,2014,206.0,2014
A,IT110,FOR_ST_F,9,2,1B,2010,2.0,2010
A,IT110,FOR_ST_F,9,2,2,2010,1.0,2010
A,IT110,FOR_ST_F,9,2,2,2011,2.0,2011
A,IT110,FOR_ST_F,9,2,2,2012,2.0,2012
A,IT110,FOR_ST_F,9,2,2,2013,7.0,2013
A,IT110,FOR_ST_F,9,2,2,2014,3.0,2014
A,IT110,FOR_ST_F,9,2,9,2010,202.0,2010
A,IT110,FOR_ST_F,9,2,9,2011,199.0,2011
A,IT110,FOR_ST_F,9,2,9,2012,200.0,2012
A,IT110,FOR_ST_F,9,2,9,2013,216.0,2013
A,IT110,FOR_ST_F,9,2,9,2014,209.0,2014
A,ITC,SCH,9,2,1,2010,4065.0,2010
A,ITC,SCH,9,2,1,2011,3948.0,2011
A,ITC,SCH,9,2,1,2012,4005.0,2012
A,ITC,SCH,9,2,1,2013,3987.0,2013
A,ITC,SCH,9,2,1,2014,3972.0,2014
A,ITC,SCH,9,2,1A,2010,3976.0,2010
A,ITC,SCH,9,2,1A,2011,3948.0,2011
A,ITC,SCH,9,2,1A,2012,3923.0,2012
A,ITC,SCH,9,2,1A,2013,3904.0,2013
A,ITC,SCH,9,2,1A,2014,3889.0,2014
A,ITC,SCH,9,2,1B,2010,89.0,2010
A,ITC,SCH,9,2,1B,2012,82.0,2012
A,ITC,SCH,9,2,1B,2013,83.0,2013
A,ITC,SCH,9,2,1B,2014,83.0,2014
A,ITC,SCH,9,2,2,2010,360.0,2010
A,ITC,SCH,9,2,2,2011,451.0,2011
A,ITC,SCH,9,2,2,2012,375.0,2012
A,ITC,SCH,9,2,2,2013,377.0,2013
A,ITC,SCH,9,2,2,2014,375.0,2014
A,ITC,SCH,9,2,9,2010,4425.0,2010
A,ITC,SCH,9,2,9,2011,4399.0,2011
A,ITC,SCH,9,2,9,2012,4380.0,2012
A,ITC,SCH,9,2,9,2013,4364.0,2013
A,ITC,SCH,9,2,9,2014,4347.0,2014
A,ITC,CLSS,9,2,1,2010,34135.0,2010
A,ITC,CLSS,9,2,1,2011,33613.0,2011
A,ITC,CLSS,9,2,1,2012,33863.0,2012
A,ITC,CLSS,9,2,1,2013,33754.0,2013
A,ITC,CLSS,9,2,1,2014,33952.0,2014
A,ITC,CLSS,9,2,1A,2010,33696.0,2010
A,ITC,CLSS,9,2,1A,2011,33613.0,2011
A,ITC,CLSS,9,2,1A,2012,33464.0,2012
A,ITC,CLSS,9,2,1A,2013,33365.0,2013
A,ITC,CLSS,9,2,1A,2014,33476.0,2014
A,ITC,CLSS,9,2,1B,2010,439.0,2010
A,ITC,CLSS,9,2,1B,2012,399.0,2012
A,ITC,CLSS,9,2,1B,2013,389.0,2013
A,ITC,CLSS,9,2,1B,2014,476.0,2014
A,ITC,CLSS,9,2,2,2010,2615.0,2010
A,ITC,CLSS,9,2,2,2011,3126.0,2011
A,ITC,CLSS,9,2,2,2012,2740.0,2012
A,ITC,CLSS,9,2,2,2013,2734.0,2013
A,ITC,CLSS,9,2,2,2014,2729.0,2014
A,ITC,CLSS,9,2,9,2010,36750.0,2010
A,ITC,CLSS,9,2,9,2011,36739.0,2011
A,ITC,CLSS,9,2,9,2012,36603.0,2012
A,ITC,CLSS,9,2,9,2013,36488.0,2013
A,ITC,CLSS,9,2,9,2014,36681.0,2014
A,ITC,ENR,9,2,1,2010,652490.0,2010
A,ITC,ENR,9,2,1,2011,650623.0,2011
A,ITC,ENR,9,2,1,2012,658571.0,2012
A,ITC,ENR,9,2,1,2013,663766.0,2013
A,ITC,ENR,9,2,1,2014,669409.0,2014
A,ITC,ENR,9,2,1A,2010,645973.0,2010
A,ITC,ENR,9,2,1A,2011,650623.0,2011
A,ITC,ENR,9,2,1A,2012,653108.0,2012
A,ITC,ENR,9,2,1A,2013,658022.0,2013
A,ITC,ENR,9,2,1A,2014,663563.0,2014
A,ITC,ENR,9,2,1B,2010,6517.0,2010
A,ITC,ENR,9,2,1B,2012,5463.0,2012
A,ITC,ENR,9,2,1B,2013,5744.0,2013
A,ITC,ENR,9,2,1B,2014,5846.0,2014
A,ITC,ENR,9,2,2,2010,56727.0,2010
A,ITC,ENR,9,2,2,2011,64017.0,2011
A,ITC,ENR,9,2,2,2012,59475.0,2012
A,ITC,ENR,9,2,2,2013,59209.0,2013
A,ITC,ENR,9,2,2,2014,58199.0,2014
A,ITC,ENR,9,2,9,2010,709217.0,2010
A,ITC,ENR,9,2,9,2011,714640.0,2011
A,ITC,ENR,9,2,9,2012,718046.0,2012
A,ITC,ENR,9,2,9,2013,722975.0,2013
A,ITC,ENR,9,2,9,2014,727608.0,2014
A,ITC,ENR_F,9,2,1,2010,315720.0,2010
A,ITC,ENR_F,9,2,1,2011,315223.0,2011
A,ITC,ENR_F,9,2,1,2012,318762.0,2012
A,ITC,ENR_F,9,2,1,2013,321575.0,2013
A,ITC,ENR_F,9,2,1,2014,323872.0,2014
A,ITC,ENR_F,9,2,1A,2010,312618.0,2010
A,ITC,ENR_F,9,2,1A,2011,315223.0,2011
A,ITC,ENR_F,9,2,1A,2012,316140.0,2012
A,ITC,ENR_F,9,2,1A,2013,318825.0,2013
A,ITC,ENR_F,9,2,1A,2014,321048.0,2014
A,ITC,ENR_F,9,2,1B,2010,3102.0,2010
A,ITC,ENR_F,9,2,1B,2012,2622.0,2012
A,ITC,ENR_F,9,2,1B,2013,2750.0,2013
A,ITC,ENR_F,9,2,1B,2014,2824.0,2014
A,ITC,ENR_F,9,2,2,2010,27470.0,2010
A,ITC,ENR_F,9,2,2,2011,30910.0,2011
A,ITC,ENR_F,9,2,2,2012,29056.0,2012
A,ITC,ENR_F,9,2,2,2013,29003.0,2013
A,ITC,ENR_F,9,2,2,2014,28487.0,2014
A,ITC,ENR_F,9,2,9,2010,343190.0,2010
A,ITC,ENR_F,9,2,9,2011,346133.0,2011
A,ITC,ENR_F,9,2,9,2012,347818.0,2012
A,ITC,ENR_F,9,2,9,2013,350578.0,2013
A,ITC,ENR_F,9,2,9,2014,352359.0,2014
A,ITC,REP,9,2,1,2010,1962.0,2010
A,ITC,REP,9,2,1,2011,2239.0,2011
A,ITC,REP,9,2,1,2012,2108.0,2012
A,ITC,REP,9,2,1,2013,2047.0,2013
A,ITC,REP,9,2,1,2014,2516.0,2014
A,ITC,REP,9,2,1A,2010,1920.0,2010
A,ITC,REP,9,2,1A,2011,2239.0,2011
A,ITC,REP,9,2,1A,2012,2059.0,2012
A,ITC,REP,9,2,1A,2013,1991.0,2013
A,ITC,REP,9,2,1A,2014,2480.0,2014
A,ITC,REP,9,2,1B,2010,42.0,2010
A,ITC,REP,9,2,1B,2012,49.0,2012
A,ITC,REP,9,2,1B,2013,56.0,2013
A,ITC,REP,9,2,1B,2014,36.0,2014
A,ITC,REP,9,2,2,2010,49.0,2010
A,ITC,REP,9,2,2,2011,90.0,2011
A,ITC,REP,9,2,2,2012,67.0,2012
A,ITC,REP,9,2,2,2013,44.0,2013
A,ITC,REP,9,2,2,2014,84.0,2014
A,ITC,REP,9,2,9,2010,2011.0,2010
A,ITC,REP,9,2,9,2011,2329.0,2011
A,ITC,REP,9,2,9,2012,2175.0,2012
A,ITC,REP,9,2,9,2013,2091.0,2013
A,ITC,REP,9,2,9,2014,2600.0,2014
A,ITC,REP_F,9,2,1,2010,673.0,2010
A,ITC,REP_F,9,2,1,2011,811.0,2011
A,ITC,REP_F,9,2,1,2012,705.0,2012
A,ITC,REP_F,9,2,1,2013,636.0,2013
A,ITC,REP_F,9,2,1,2014,997.0,2014
A,ITC,REP_F,9,2,1A,2010,663.0,2010
A,ITC,REP_F,9,2,1A,2011,811.0,2011
A,ITC,REP_F,9,2,1A,2012,691.0,2012
A,ITC,REP_F,9,2,1A,2013,617.0,2013
A,ITC,REP_F,9,2,1A,2014,985.0,2014
A,ITC,REP_F,9,2,1B,2010,10.0,2010
A,ITC,REP_F,9,2,1B,2012,14.0,2012
A,ITC,REP_F,9,2,1B,2013,19.0,2013
A,ITC,REP_F,9,2,1B,2014,12.0,2014
A,ITC,REP_F,9,2,2,2010,16.0,2010
A,ITC,REP_F,9,2,2,2011,25.0,2011
A,ITC,REP_F,9,2,2,2012,24.0,2012
A,ITC,REP_F,9,2,2,2013,18.0,2013
A,ITC,REP_F,9,2,2,2014,23.0,2014
A,ITC,REP_F,9,2,9,2010,689.0,2010
A,ITC,REP_F,9,2,9,2011,836.0,2011
A,ITC,REP_F,9,2,9,2012,729.0,2012
A,ITC,REP_F,9,2,9,2013,654.0,2013
A,ITC,REP_F,9,2,9,2014,1020.0,2014
A,ITC,FOR_ST,9,2,1,2010,90241.0,2010
A,ITC,FOR_ST,9,2,1,2011,93672.0,2011
A,ITC,FOR_ST,9,2,1,2012,99311.0,2012
A,ITC,FOR_ST,9,2,1,2013,101748.0,2013
A,ITC,FOR_ST,9,2,1,2014,105765.0,2014
A,ITC,FOR_ST,9,2,1A,2010,89697.0,2010
A,ITC,FOR_ST,9,2,1A,2011,93672.0,2011
A,ITC,FOR_ST,9,2,1A,2012,98759.0,2012
A,ITC,FOR_ST,9,2,1A,2013,101163.0,2013
A,ITC,FOR_ST,9,2,1A,2014,105197.0,2014
A,ITC,FOR_ST,9,2,1B,2010,544.0,2010
A,ITC,FOR_ST,9,2,1B,2012,552.0,2012
A,ITC,FOR_ST,9,2,1B,2013,585.0,2013
A,ITC,FOR_ST,9,2,1B,2014,568.0,2014
A,ITC,FOR_ST,9,2,2,2010,1364.0,2010
A,ITC,FOR_ST,9,2,2,2011,1935.0,2011
A,ITC,FOR_ST,9,2,2,2012,1456.0,2012
A,ITC,FOR_ST,9,2,2,2013,1427.0,2013
A,ITC,FOR_ST,9,2,2,2014,1426.0,2014
A,ITC,FOR_ST,9,2,9,2010,91605.0,2010
A,ITC,FOR_ST,9,2,9,2011,95607.0,2011
A,ITC,FOR_ST,9,2,9,2012,100767.0,2012
A,ITC,FOR_ST,9,2,9,2013,103175.0,2013
A,ITC,FOR_ST,9,2,9,2014,107191.0,2014
A,ITC,FOR_ST_F,9,2,1,2010,42431.0,2010
A,ITC,FOR_ST_F,9,2,1,2011,44472.0,2011
A,ITC,FOR_ST_F,9,2,1,2012,46988.0,2012
A,ITC,FOR_ST_F,9,2,1,2013,48960.0,2013
A,ITC,FOR_ST_F,9,2,1,2014,51168.0,2014
A,ITC,FOR_ST_F,9,2,1A,2010,42195.0,2010
A,ITC,FOR_ST_F,9,2,1A,2011,44472.0,2011
A,ITC,FOR_ST_F,9,2,1A,2012,46725.0,2012
A,ITC,FOR_ST_F,9,2,1A,2013,48684.0,2013
A,ITC,FOR_ST_F,9,2,1A,2014,50889.0,2014
A,ITC,FOR_ST_F,9,2,1B,2010,236.0,2010
A,ITC,FOR_ST_F,9,2,1B,2012,263.0,2012
A,ITC,FOR_ST_F,9,2,1B,2013,276.0,2013
A,ITC,FOR_ST_F,9,2,1B,2014,279.0,2014
A,ITC,FOR_ST_F,9,2,2,2010,652.0,2010
A,ITC,FOR_ST_F,9,2,2,2011,929.0,2011
A,ITC,FOR_ST_F,9,2,2,2012,730.0,2012
A,ITC,FOR_ST_F,9,2,2,2013,724.0,2013
A,ITC,FOR_ST_F,9,2,2,2014,710.0,2014
A,ITC,FOR_ST_F,9,2,9,2010,43083.0,2010
A,ITC,FOR_ST_F,9,2,9,2011,45401.0,2011
A,ITC,FOR_ST_F,9,2,9,2012,47718.0,2012
A,ITC,FOR_ST_F,9,2,9,2013,49684.0,2013
A,ITC,FOR_ST_F,9,2,9,2014,51878.0,2014
A,ITC,TCHR,9,2,1A,2010,58478.0,2010
A,ITC,TCHR,9,2,1A,2011,68057.0,2011
A,ITC,TCHR,9,2,1A,2012,66123.0,2012
A,ITC,TCHR,9,2,1A,2013,66516.0,2013
A,ITC,TCHR,9,2,1A,2014,67696.0,2014
A,ITC1,SCH,9,2,1,2010,1329.0,2010
A,ITC1,SCH,9,2,1,2011,1312.0,2011
A,ITC1,SCH,9,2,1,2012,1300.0,2012
A,ITC1,SCH,9,2,1,2013,1292.0,2013
A,ITC1,SCH,9,2,1,2014,1286.0,2014
A,ITC1,SCH,9,2,1A,2010,1326.0,2010
A,ITC1,SCH,9,2,1A,2011,1312.0,2011
A,ITC1,SCH,9,2,1A,2012,1300.0,2012
A,ITC1,SCH,9,2,1A,2013,1292.0,2013
A,ITC1,SCH,9,2,1A,2014,1286.0,2014
A,ITC1,SCH,9,2,1B,2010,3.0,2010
A,ITC1,SCH,9,2,2,2010,72.0,2010
A,ITC1,SCH,9,2,2,2011,77.0,2011
A,ITC1,SCH,9,2,2,2012,80.0,2012
A,ITC1,SCH,9,2,2,2013,80.0,2013
A,ITC1,SCH,9,2,2,2014,78.0,2014
A,ITC1,SCH,9,2,9,2010,1401.0,2010
A,ITC1,SCH,9,2,9,2011,1389.0,2011
A,ITC1,SCH,9,2,9,2012,1380.0,2012
A,ITC1,SCH,9,2,9,2013,1372.0,2013
A,ITC1,SCH,9,2,9,2014,1364.0,2014
A,ITC1,CLSS,9,2,1,2010,9645.0,2010
A,ITC1,CLSS,9,2,1,2011,9536.0,2011
A,ITC1,CLSS,9,2,1,2012,9464.0,2012
A,ITC1,CLSS,9,2,1,2013,9413.0,2013
A,ITC1,CLSS,9,2,1,2014,9466.0,2014
A,ITC1,CLSS,9,2,1A,2010,9619.0,2010
A,ITC1,CLSS,9,2,1A,2011,9536.0,2011
A,ITC1,CLSS,9,2,1A,2012,9464.0,2012
A,ITC1,CLSS,9,2,1A,2013,9413.0,2013
A,ITC1,CLSS,9,2,1A,2014,9466.0,2014
A,ITC1,CLSS,9,2,1B,2010,26.0,2010
A,ITC1,CLSS,9,2,2,2010,490.0,2010
A,ITC1,CLSS,9,2,2,2011,522.0,2011
A,ITC1,CLSS,9,2,2,2012,545.0,2012
A,ITC1,CLSS,9,2,2,2013,537.0,2013
A,ITC1,CLSS,9,2,2,2014,530.0,2014
A,ITC1,CLSS,9,2,9,2010,10135.0,2010
A,ITC1,CLSS,9,2,9,2011,10058.0,2011
A,ITC1,CLSS,9,2,9,2012,10009.0,2012
A,ITC1,CLSS,9,2,9,2013,9950.0,2013
A,ITC1,CLSS,9,2,9,2014,9996.0,2014
A,ITC1,ENR,9,2,1,2010,178384.0,2010
A,ITC1,ENR,9,2,1,2011,178597.0,2011
A,ITC1,ENR,9,2,1,2012,178640.0,2012
A,ITC1,ENR,9,2,1,2013,179371.0,2013
A,ITC1,ENR,9,2,1,2014,180104.0,2014
A,ITC1,ENR,9,2,1A,2010,177876.0,2010
A,ITC1,ENR,9,2,1A,2011,178597.0,2011
A,ITC1,ENR,9,2,1A,2012,178640.0,2012
A,ITC1,ENR,9,2,1A,2013,179371.0,2013
A,ITC1,ENR,9,2,1A,2014,180104.0,2014
A,ITC1,ENR,9,2,1B,2010,508.0,2010
A,ITC1,ENR,9,2,2,2010,10473.0,2010
A,ITC1,ENR,9,2,2,2011,11045.0,2011
A,ITC1,ENR,9,2,2,2012,11293.0,2012
A,ITC1,ENR,9,2,2,2013,11371.0,2013
A,ITC1,ENR,9,2,2,2014,11295.0,2014
A,ITC1,ENR,9,2,9,2010,188857.0,2010
A,ITC1,ENR,9,2,9,2011,189642.0,2011
A,ITC1,ENR,9,2,9,2012,189933.0,2012
A,ITC1,ENR,9,2,9,2013,190742.0,2013
A,ITC1,ENR,9,2,9,2014,191399.0,2014
A,ITC1,ENR_F,9,2,1,2010,86239.0,2010
A,ITC1,ENR_F,9,2,1,2011,86310.0,2011
A,ITC1,ENR_F,9,2,1,2012,86390.0,2012
A,ITC1,ENR_F,9,2,1,2013,86874.0,2013
A,ITC1,ENR_F,9,2,1,2014,87016.0,2014
A,ITC1,ENR_F,9,2,1A,2010,86006.0,2010
A,ITC1,ENR_F,9,2,1A,2011,86310.0,2011
A,ITC1,ENR_F,9,2,1A,2012,86390.0,2012
A,ITC1,ENR_F,9,2,1A,2013,86874.0,2013
A,ITC1,ENR_F,9,2,1A,2014,87016.0,2014
A,ITC1,ENR_F,9,2,1B,2010,233.0,2010
A,ITC1,ENR_F,9,2,2,2010,5121.0,2010
A,ITC1,ENR_F,9,2,2,2011,5356.0,2011
A,ITC1,ENR_F,9,2,2,2012,5574.0,2012
A,ITC1,ENR_F,9,2,2,2013,5635.0,2013
A,ITC1,ENR_F,9,2,2,2014,5595.0,2014
A,ITC1,ENR_F,9,2,9,2010,91360.0,2010
A,ITC1,ENR_F,9,2,9,2011,91666.0,2011
A,ITC1,ENR_F,9,2,9,2012,91964.0,2012
A,ITC1,ENR_F,9,2,9,2013,92509.0,2013
A,ITC1,ENR_F,9,2,9,2014,92611.0,2014
A,ITC1,REP,9,2,1,2010,522.0,2010
A,ITC1,REP,9,2,1,2011,650.0,2011
A,ITC1,REP,9,2,1,2012,583.0,2012
A,ITC1,REP,9,2,1,2013,566.0,2013
A,ITC1,REP,9,2,1,2014,716.0,2014
A,ITC1,REP,9,2,1A,2010,521.0,2010
A,ITC1,REP,9,2,1A,2011,650.0,2011
A,ITC1,REP,9,2,1A,2012,583.0,2012
A,ITC1,REP,9,2,1A,2013,566.0,2013
A,ITC1,REP,9,2,1A,2014,716.0,2014
A,ITC1,REP,9,2,1B,2010,1.0,2010
A,ITC1,REP,9,2,2,2010,3.0,2010
