antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'RELAZIONI INTERNAZIONALI PER IL MARKETING'})","frozenset({'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.21075581395348839,0.32194767441860467,0.1613372093023256,0.7655172413793103,2.377769128979528,1.0,0.0934848651297999,2.8916937414500676,0.7341678695269857,0.43444227005870845,0.6541819122593044,0.633322954775434
"frozenset({'TURISMO', 'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'SCIENZE UMANE'}),0.20130813953488372,0.3502906976744186,0.15406976744186046,0.7653429602888087,2.184879488293362,1.0,0.08355339879664683,2.768761180679785,0.6789963431593043,0.3875685557586837,0.6388276435765109,0.6025884925925371
"frozenset({'INFORMATICA', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'INFOR. TELECOM. - BIENNIO COMUNE', 'SCIENTIFICO', 'CLASSICO'})",0.20130813953488372,0.17296511627906977,0.15406976744186046,0.7653429602888087,4.424839972089919,1.0,0.11925048167928609,3.5244409660107334,0.9690885367486737,0.6996699669966997,0.7162670591892801,0.8280496314049085
"frozenset({'INFORMATICA', 'SCIENTIFICO', 'INFOR. TELECOM. - BIENNIO COMUNE'})","frozenset({'CLASSICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.20130813953488372,0.2543604651162791,0.15406976744186046,0.7653429602888087,3.008891181021145,1.0,0.10286493543807462,3.177571556350626,0.8359314642814222,0.5108433734939759,0.6852942625315797,0.6855286230015472
frozenset({'MECC. MECCATRON. ENER. - BIENNIO COMUNE'}),"frozenset({'SCIENTIFICO', 'MECCANICA E MECCATRONICA'})",0.22601744186046513,0.17659883720930233,0.17296511627906977,0.7652733118971061,4.333399494528469,1.0,0.13305069885749055,3.5079145428480407,0.9938651516944806,0.7531645569620252,0.7149303417214634,0.8723485901049317
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO'})",frozenset({'LINGUISTICO'}),0.3495639534883721,0.42005813953488375,0.26744186046511625,0.765072765072765,1.8213496967822225,1.0,0.12060467651433204,2.468602078616999,0.6933143065338838,0.532561505065123,0.5949124370177,0.7008754828824032
"frozenset({'LINGUISTICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE'}),0.30886627906976744,0.4571220930232558,0.23619186046511628,0.7647058823529412,1.672870101935846,1.0,0.09500226051243918,2.3072311046511635,0.5819784841866862,0.4458161865569274,0.5665800456728878,0.6406995230524642
"frozenset({'MANUTENZIONE E ASSISTENZA TECNICA', 'SCIENTIFICO'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.22238372093023256,0.40988372093023256,0.17005813953488372,0.7647058823529411,1.865665415102211,1.0,0.07890667252568956,2.5079941860465107,0.5966930265995687,0.36792452830188677,0.6012749927557229,0.5897997496871088
"frozenset({'SCIENTIFICO', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.21002906976744187,0.40988372093023256,0.16061046511627908,0.7647058823529411,1.865665415102211,1.0,0.07452296849648458,2.5079941860465107,0.5873611209397777,0.34968354430379744,0.6012749927557229,0.5782749269920734
"frozenset({'ELETTR. ED ELETTROTEC.- BIENNIO COMUNE', 'SCIENTIFICO'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",0.2005813953488372,0.29069767441860467,0.15334302325581395,0.7644927536231884,2.629855072463768,1.0,0.09503447809626825,3.0118067978533087,0.7752520465316673,0.45376344086021503,0.6679733903540033,0.6459963768115942
"frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SISTEMI INFORMATIVI AZIENDALI', 'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO'})",0.20348837209302326,0.18095930232558138,0.1555232558139535,0.7642857142857142,4.223522662076879,1.0,0.11870014196863168,3.474718111346018,0.9582167951429156,0.6793650793650795,0.71220687032577,0.8118617326448652
"frozenset({'INFORMATICA', 'SCIENTIFICO'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'INFOR. TELECOM. - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.20348837209302326,0.17732558139534885,0.1555232558139535,0.7642857142857142,4.31007025761124,1.0,0.11943956192536506,3.4901338971106406,0.9641858244082134,0.6903225806451613,0.7134780413932357,0.8206674473067915
"frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})","frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO'})",0.20348837209302326,0.1824127906976744,0.1555232558139535,0.7642857142857142,4.189869095048378,1.0,0.11840437398593834,3.4685517970401682,0.9558291834367965,0.6750788643533124,0.711695238095238,0.8084376778599887
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.2558139534883721,0.2754360465116279,0.19549418604651161,0.7642045454545454,2.7745262652914366,1.0,0.12503380205516496,3.072849537685626,0.8594330855018588,0.5822510822510821,0.6745691620315492,0.7369835392180379
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'SISTEMI INFORMATIVI AZIENDALI'}),0.2558139534883721,0.31976744186046513,0.19549418604651161,0.7642045454545454,2.3898760330578512,1.0,0.11369321254732286,2.884841692350798,0.7814823420074348,0.5143403441682599,0.6533605283605283,0.6877840909090909
"frozenset({'LINGUISTICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'SCIENTIFICO', 'SCIENZE UMANE'})",0.21875,0.29941860465116277,0.16715116279069767,0.7641196013289037,2.5520110957004163,1.0,0.10165334302325581,2.9700704225352115,0.7784347826086956,0.47619047619047616,0.6633076467101363,0.6611860142566848
"frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENZE UMANE'})","frozenset({'LINGUISTICO', 'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.21875,0.29723837209302323,0.16715116279069767,0.7641196013289037,2.57073000349284,1.0,0.10213026889534883,2.9793133802816905,0.7820869565217391,0.4791666666666667,0.6643521938247895,0.6632333947964812
"frozenset({'SCIENTIFICO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})",frozenset({'SCIENZE UMANE'}),0.2063953488372093,0.3502906976744186,0.15770348837209303,0.7640845070422535,2.181286891473321,1.0,0.08540511763115197,2.75399166955918,0.6823990141962493,0.395264116575592,0.6368906954028422,0.6071459879609608
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'CLASSICO'})","frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.2063953488372093,0.279796511627907,0.15770348837209303,0.7640845070422535,2.730857874519846,1.0,0.09995478975121688,3.0528028462339463,0.7986529599432827,0.4800884955752212,0.6724321712312218,0.6638604353393085
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",frozenset({'CLASSICO'}),0.25872093023255816,0.34084302325581395,0.19767441860465115,0.7640449438202246,2.2416329268584843,1.0,0.10949119456462951,2.793570044296787,0.7472174163783158,0.4918625678119349,0.6420351077140343,0.6720011499484918
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENZE UMANE'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'CLASSICO'})",0.19694767441860464,0.23473837209302326,0.1504360465116279,0.7638376383763837,3.2539956359315916,1.0,0.10420487003109788,3.2404047056686043,0.8625658513126543,0.5348837209302325,0.691396572085379,0.7023522557206996
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",0.26453488372093026,0.29069767441860467,0.20203488372093023,0.7637362637362637,2.6272527472527467,1.0,0.12513520822065982,3.0021633315305563,0.8421531549463986,0.5720164609053496,0.6669068636281751,0.7293681318681318
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})","frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO'})",0.25218023255813954,0.2558139534883721,0.1925872093023256,0.7636887608069165,2.9853287922452187,1.0,0.12807598702001083,3.1491775382870117,0.8892898399251883,0.6105990783410139,0.682456772334294,0.7582648349489127
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO'})",frozenset({'CLASSICO'}),0.25218023255813954,0.34084302325581395,0.1925872093023256,0.7636887608069165,2.240587920832233,1.0,0.10663333643185506,2.789359401588203,0.7404037625832003,0.4809437386569874,0.6414947462737786,0.6643603718746736
"frozenset({'SCIENTIFICO', 'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})",frozenset({'SCIENZE UMANE'}),0.1998546511627907,0.3502906976744186,0.15261627906976744,0.7636363636363637,2.1800075443228972,1.0,0.08260905388047593,2.7487701252236136,0.6764845811167337,0.3839122486288848,0.6362009355297947,0.5996605054696341
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENZE UMANE'})","frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO'})",0.21511627906976744,0.2558139534883721,0.16424418604651161,0.7635135135135135,2.9846437346437344,1.0,0.10921444023796645,3.1468438538205974,0.8471976401179939,0.5355450236966824,0.6822212837837838,0.702779484029484
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'SCIENTIFICO', 'SCIENZE UMANE'})",0.21511627906976744,0.29941860465116277,0.16424418604651161,0.7635135135135135,2.5499868800839676,1.0,0.09983436992969172,2.962458471760797,0.7744346116027532,0.4688796680497924,0.6624425255130649,0.656028601416951
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENZE UMANE'})","frozenset({'LINGUISTICO', 'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.21511627906976744,0.29723837209302323,0.16424418604651161,0.7635135135135135,2.5686909403290823,1.0,0.10030337344510545,2.9716777408637873,0.7780727630285151,0.47181628392484337,0.6634897565611112,0.6580403753386639
"frozenset({'TURISMO', 'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.2056686046511628,0.23619186046511628,0.1569767441860465,0.7632508833922261,3.2314868170698556,1.0,0.1083994938142239,3.2262343804234637,0.869341093151706,0.5510204081632653,0.6900411185039992,0.7139331340038053
frozenset({'INFORMATICA'}),"frozenset({'INFOR. TELECOM. - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.2609011627906977,0.2129360465116279,0.19912790697674418,0.7632311977715877,3.584321256429026,1.0,0.14357264484180637,3.3241877564979467,0.9755219659941577,0.7248677248677248,0.6991746335491271,0.8491923906946676
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",frozenset({'SISTEMI INFORMATIVI AZIENDALI'}),0.30377906976744184,0.31976744186046513,0.2318313953488372,0.7631578947368421,2.3866028708133973,1.0,0.13469273931855058,2.8720930232558146,0.8344971564322223,0.5918367346938775,0.6518218623481782,0.7440789473684211
"frozenset({'CLASSICO', 'SCIENZE UMANE'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO'})",0.22093023255813954,0.26744186046511625,0.1686046511627907,0.763157894736842,2.8535469107551488,1.0,0.10951865873445105,3.0930232558139523,0.8337622233659289,0.5272727272727272,0.6766917293233082,0.6967963386727689
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})",0.22093023255813954,0.25218023255813954,0.1686046511627907,0.763157894736842,3.026239951463673,1.0,0.11289041373715522,3.157461240310077,0.8594312918167781,0.5536992840095465,0.6832898572963019,0.7158728954952222
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.2238372093023256,0.4484011627906977,0.17078488372093023,0.762987012987013,1.7015723336630955,1.0,0.07041601879394266,2.3272937241159606,0.5312136425213163,0.34057971014492755,0.5703163766404873,0.5719311077901029
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'SCIENZE UMANE'})","frozenset({'CLASSICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.20203488372093023,0.2543604651162791,0.15406976744186046,0.762589928057554,2.9980678314491263,1.0,0.10268008044889129,3.1407241014799157,0.8351891947623467,0.5096153846153846,0.6816020867516513,0.6841521068859198
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'SCIENZE UMANE'})","frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.20203488372093023,0.23546511627906977,0.15406976744186046,0.762589928057554,3.238653521627143,1.0,0.10649760005408329,3.2203136011275553,0.8662405058940785,0.5435897435897435,0.6894712366988539,0.7084554578559374
"frozenset({'SCIENTIFICO', 'SCIENZE UMANE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})",0.20494186046511628,0.21875,0.15625,0.7624113475177304,3.4853090172239107,1.0,0.11141896802325582,3.2882462686567155,0.896892138939671,0.5842391304347826,0.695886524822695,0.7383485309017224
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'MANUTENZIONE E ASSISTENZA TECNICA'})","frozenset({'SCIENTIFICO', 'CLASSICO'})",0.20494186046511628,0.29723837209302323,0.15625,0.7624113475177304,2.564982919766252,1.0,0.09533341502163331,2.9578922249219017,0.7674078483057694,0.4516806722689076,0.6619214210800383,0.6440418595779361
"frozenset({'LINGUISTICO', 'SCIENZE UMANE', 'CLASSICO'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.20494186046511628,0.31468023255813954,0.15625,0.7624113475177304,2.422812965783827,1.0,0.09175884768793942,2.884480215203054,0.7386335614982356,0.43000000000000005,0.6533170882125101,0.6294735721422371
"frozenset({'LINGUISTICO', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.20784883720930233,0.40988372093023256,0.15843023255813954,0.7622377622377622,1.8596439021970936,1.0,0.07323637777176853,2.4819596443228447,0.5835535729315715,0.3449367088607595,0.5970925626098039,0.5743812924663988
"frozenset({'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO'})",0.20784883720930233,0.26744186046511625,0.15843023255813954,0.7622377622377622,2.8501064153238067,1.0,0.10284275283937264,3.0810533515731864,0.8194596414443229,0.5000000000000001,0.6754356754356754,0.6773145332927941
"frozenset({'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.20784883720930233,0.17078488372093023,0.15843023255813954,0.7622377622377622,4.463145365273024,1.0,0.12293279306381828,3.4875812243502042,0.9795387593636901,0.7194719471947195,0.7132683267652592,0.8449486683529237
"frozenset({'TURISMO', 'SCIENTIFICO'})","frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.23837209302325582,0.279796511627907,0.1816860465116279,0.7621951219512194,2.724105163129553,1.0,0.11499036641427797,3.0285480023852105,0.8309923664122136,0.5399568034557235,0.6698087667052249,0.7057728856509344
frozenset({'ARTISTICO NUOVO ORDINAMENTO - BIENNIO COMUNE'}),frozenset({'CLASSICO'}),0.21075581395348839,0.34084302325581395,0.16061046511627908,0.7620689655172413,2.2358356003235054,1.0,0.08877581631963224,2.7703699022581727,0.7003408248127132,0.4107806691449814,0.6390373721628712,0.6166421586648041
"frozenset({'LINGUISTICO', 'SCIENTIFICO', 'SCIENZE UMANE'})",frozenset({'CLASSICO'}),0.2565406976744186,0.34084302325581395,0.19549418604651161,0.7620396600566571,2.235749620976461,1.0,0.10805407906300701,2.770028723698781,0.7434471831881594,0.48643761301989136,0.6389929131620289,0.6678002138236377
"frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENZE UMANE'})","frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",0.2136627906976744,0.26453488372093026,0.16279069767441862,0.761904761904762,2.880167451596023,1.0,0.10626943618171986,3.088953488372094,0.8301756007393716,0.5161290322580645,0.676265763222285,0.6886446886446886
"frozenset({'TURISMO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})","frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO'})",0.2136627906976744,0.2558139534883721,0.16279069767441862,0.761904761904762,2.9783549783549783,1.0,0.10813277447268796,3.125581395348838,0.8447319778188541,0.5308056872037915,0.680059523809524,0.6991341991341992
"frozenset({'LINGUISTICO', 'SCIENTIFICO', 'CLASSICO'})","frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.2441860465116279,0.30377906976744184,0.18604651162790697,0.761904761904762,2.5080884028252455,1.0,0.11186790156841536,2.924127906976745,0.7955528846153845,0.5140562248995985,0.6580176955959838,0.6871724766461609
"frozenset({'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})","frozenset({'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.19840116279069767,0.4011627906976744,0.1511627906976744,0.7619047619047619,1.8992408557625948,1.0,0.07157162655489453,2.5151162790697668,0.5906618313689936,0.3371150729335494,0.6024040684234859,0.5693581780538302
"frozenset({'LINGUISTICO', 'CLASSICO'})",frozenset({'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'}),0.2623546511627907,0.40988372093023256,0.1998546511627907,0.7617728531855955,1.8585096559988996,1.0,0.09231975054083287,2.4771160086533253,0.6262283922973578,0.423076923076923,0.5963047364327333,0.6246807528339324
frozenset({'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE'}),"frozenset({'LINGUISTICO', 'SCIENTIFICO'})",0.24709302325581395,0.36773255813953487,0.1882267441860465,0.761764705882353,2.071518251569403,1.0,0.09736259464575447,2.653962101636521,0.6870201696456523,0.44122657580919933,0.6232048681541583,0.6368112066961172
frozenset({'MECCANICA E MECCATRONICA'}),"frozenset({'MECC. MECCATRON. ENER. - BIENNIO COMUNE', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.21656976744186046,0.17659883720930233,0.16497093023255813,0.761744966442953,4.313420056895075,1.0,0.12672496112763654,3.4559654438257446,0.9805153939829835,0.7229299363057324,0.710645254921009,0.8479506725218879
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})","frozenset({'LINGUISTICO', 'SCIENTIFICO', 'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO'})",0.20130813953488372,0.17950581395348839,0.15334302325581395,0.7617328519855595,4.243499612680687,1.0,0.11720704181314223,3.443589235377025,0.956996666508545,0.6741214057507987,0.7096053182746943,0.8079919320656542
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'TURISMO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.23473837209302326,0.4011627906976744,0.17877906976744187,0.7616099071207431,1.8985058554314176,1.0,0.08461076933477557,2.512005436424041,0.6184420818567161,0.3910969793322735,0.6019116895608525,0.6036310405168933
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'SCIENTIFICO', 'CLASSICO'})","frozenset({'LINGUISTICO', 'SISTEMI INFORMATIVI AZIENDALI'})",0.23473837209302326,0.2318313953488372,0.17877906976744187,0.7616099071207431,3.285188815668158,1.0,0.12435934542320173,3.222317653276956,0.9089747450181054,0.6212121212121213,0.6896643634797942,0.7663848908644468
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'TURISMO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})",frozenset({'LINGUISTICO'}),0.23473837209302326,0.42005813953488375,0.17877906976744187,0.7616099071207431,1.81310593805907,1.0,0.08017530590859925,2.4327431289640598,0.5860221280275482,0.3755725190839695,0.588941393732008,0.5936077217264615
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})",frozenset({'SCIENZE UMANE'}),0.20421511627906977,0.3502906976744186,0.1555232558139535,0.7615658362989324,2.1740966613015162,1.0,0.08398860025689561,2.7249002082610203,0.6786241625058678,0.389799635701275,0.6330140836099899,0.6027746193942795
"frozenset({'SISTEMI INFORMATIVI AZIENDALI', 'SCIENTIFICO'})",frozenset({'CLASSICO'}),0.2558139534883721,0.34084302325581395,0.19476744186046513,0.7613636363636364,2.2337662337662336,1.0,0.10757504056246621,2.7621816168327795,0.7421875,0.48462929475587707,0.6379673248471485,0.6663961038961039
"frozenset({'SCIENTIFICO', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE'})","frozenset({'LINGUISTICO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE'})",0.21002906976744187,0.29069767441860467,0.15988372093023256,0.7612456747404844,2.618685121107266,1.0,0.09882875878853434,2.9708459723626555,0.7824705193610436,0.46908315565031977,0.6633955414374043,0.6556228373702422
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'INFOR. TELECOM. - BIENNIO COMUNE'})",frozenset({'CLASSICO'}),0.21002906976744187,0.34084302325581395,0.15988372093023256,0.7612456747404844,2.2334201459337026,1.0,0.0882967778190914,2.7608169025952143,0.6990842184494438,0.4089219330855019,0.6377883665302168,0.6151644151954021
"frozenset({'SCIENTIFICO', 'SCIENZE UMANE - OPZ. ECONOMICO SOCIALE'})",frozenset({'CLASSICO'}),0.21002906976744187,0.34084302325581395,0.15988372093023256,0.7612456747404844,2.2334201459337026,1.0,0.0882967778190914,2.7608169025952143,0.6990842184494438,0.4089219330855019,0.6377883665302168,0.6151644151954021
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO'})",frozenset({'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'}),0.22819767441860464,0.4484011627906977,0.17369186046511628,0.7611464968152867,1.6974677141293912,1.0,0.07136775790968092,2.3093604651162796,0.5323735905254947,0.3453757225433526,0.5669796832909544,0.5742523407901393
"frozenset({'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'COSTRUZIONI AMBIENTE E TERRITORIO - TRIENNIO'})","frozenset({'SCIENTIFICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'COSTR., AMB. E TERRITORIO - BIENNIO COM.'})",0.22819767441860464,0.17950581395348839,0.17369186046511628,0.7611464968152867,4.2402331158616775,1.0,0.1327290511763115,3.4351356589147293,0.9901031447730263,0.7422360248447205,0.7088906816809871,0.8643789164238376
"frozenset({'LINGUISTICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO', 'AMM. FINAN. MARKETING - BIENNIO COMUNE', 'CLASSICO'})",frozenset({'TURISMO'}),0.19767441860465115,0.31031976744186046,0.1504360465116279,0.7610294117647058,2.452403912384626,1.0,0.08909376690102758,2.886046511627906,0.738150248547224,0.42073170731707316,0.6535052377115229,0.6229034646645544
"frozenset({'CLASSICO', 'AMMINISTRAZIONE FINANZA E MARKETING - TRIENNIO'})","frozenset({'LINGUISTICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.2311046511627907,0.30886627906976744,0.17587209302325582,0.7610062893081762,2.4638697743248246,1.0,0.10449165934288805,2.891848990208079,0.7727116499242295,0.48303393213572854,0.6542004774848058,0.6652090270070292
"frozenset({'ELETTR. ED ELETTROTEC.- BIENNIO COMUNE', 'SCIENTIFICO'})",frozenset({'INFORMATICA'}),0.2005813953488372,0.2609011627906977,0.15261627906976744,0.7608695652173912,2.916313431028218,1.0,0.10028435978907517,3.090776955602536,0.8219740259740259,0.4941176470588235,0.6764567568723012,0.6729138912437931
"frozenset({'LINGUISTICO', 'SCIENZE UMANE'})","frozenset({'SCIENTIFICO', 'SCIENTIFICO - OPZIONE SCIENZE APPLICATE'})",0.2856104651162791,0.4011627906976744,0.21729651162790697,0.7608142493638677,1.8965224766751485,1.0,0.10272022038939967,2.5036491835724886,0.6617106189842711,0.46284829721362236,0.6005830183551966,0.6512404580152671
