DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2016,-4.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2017,-5.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2018,-5.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2019,-5.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2020,-0.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2021,0.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2022,-1.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2023,-3.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2024,-1.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,EU27_2020,2025,0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2012,-2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2013,-1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2014,0.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2015,3.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2016,-0.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2017,-0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2018,-5.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2019,-2.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2020,1.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2021,-0.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2022,-3.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2023,-4.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2024,1.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FI,2025,7.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2006,3.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2007,-0.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2008,-2.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2009,1.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2010,3.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2011,3.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2012,0.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2013,1.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2014,1.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2015,0.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2016,-0.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2017,-2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2018,-4.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2019,-5.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2020,-2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2021,-3.1,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2022,-3.4,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2023,-4.3,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2024,-0.2,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,FR,2025,2.4,d,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2012,17.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2013,17.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2014,9.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2015,-0.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2016,-19.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2017,-18.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2018,-18.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2019,-14.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2020,-6.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2021,-2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2022,1.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2023,-1.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2024,-4.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HR,2025,0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2012,2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2013,0.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2014,-5.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2015,-10.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2016,-13.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2017,-9.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2018,-7.2,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2019,-1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2020,2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2021,3.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2022,-0.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2023,0.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2024,1.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,HU,2025,3.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2012,6.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2013,-1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2014,-6.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2015,-10.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2016,-9.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2017,-9.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2018,-6.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2019,-4.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2020,1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2021,0.8,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2022,-2.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2023,-5.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2024,-4.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IE,2025,1.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2012,9.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2013,12.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2014,13.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2015,5.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2016,-2.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2017,-8.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2018,-8.1,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2019,-8.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2020,-4.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2021,-2.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2022,-5.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2023,-7.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2024,-9.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,IT,2025,-3.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2012,-2.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2013,-13.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2014,-13.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2015,-10.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2016,-7.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2017,-6.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2018,-5.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2019,-2.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2020,6.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2021,3.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2022,0.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2023,-5.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2024,1.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LT,2025,2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2012,1.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2013,1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2014,5.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2015,-1.5,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2016,3.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2017,-7.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2018,-3.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2019,-1.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2020,7.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2021,2.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2022,0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2023,-4.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2024,4.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LU,2025,1.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2012,-4.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2013,-13.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2014,-11.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2015,-12.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2016,-5.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2017,-2.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2018,-4.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2019,-4.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2020,-2.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2021,2.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2022,2.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2023,-2.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2024,-1.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,LV,2025,-0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2012,-0.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2013,-0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2014,-1.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2015,-2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2016,-2.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2017,-1.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2018,-2.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2019,-0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2020,0.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2021,0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2022,-1.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2023,-2.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2024,-0.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,MT,2025,0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2012,1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2013,1.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2014,2.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2015,-0.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2016,-2.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2017,-3.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2018,-3.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2019,-3.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2020,0.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2021,0.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2022,-0.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2023,-2.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2024,-0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,NL,2025,1.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2012,5.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2013,3.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2014,-1.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2015,-5.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2016,-9.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2017,-9.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2018,-9.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2019,-8.1,b,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2020,-4.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2021,0.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2022,1.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2023,0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2024,-1.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PL,2025,1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2012,12.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2013,10.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2014,4.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2015,-6.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2016,-10.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2017,-10.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2018,-11.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2019,-9.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2020,-1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2021,3.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2022,0.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2023,-1.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2024,-1.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,PT,2025,0.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2012,3.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2013,1.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2014,0.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2015,-0.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2016,-3.7,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2017,-7.0,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2018,-6.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2019,-4.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2020,-1.4,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2021,0.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2022,1.8,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2023,0.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2024,2.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,RO,2025,3.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2008,-2.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2009,3.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2010,5.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2011,2.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2012,-1.5,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2013,-1.3,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2014,0.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2015,-3.2,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2016,-4.6,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2017,-5.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2018,-2.9,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2019,1.1,,
ESTAT:TIPSLM80(1.0),29/04/26 23:00:00,A,Y15-24,T,PPCH_3Y,SE,2020,6.5,,
